mean_count sheep,mean_count wolves,mean_grass,min_count sheep,min_count wolves,min_grass,last_count sheep,last_count wolves,last_grass,sd_count sheep,sd_count wolves,sd_grass,trend_count sheep,trend_count wolves,trend_grass,max_count sheep,max_count wolves,max_grass,snap_10_count sheep,snap_10_count wolves,snap_10_grass,snap_50_count sheep,snap_50_count wolves,snap_50_grass,snap_100_count sheep,snap_100_count wolves,snap_100_grass,snap_150_count sheep,snap_150_count wolves,snap_150_grass,snap_199_count sheep,snap_199_count wolves,snap_199_grass
62.24,138.77,840.235,4.0,27.0,270.0,5.0,66.0,942.0,49.50234741908712,98.20395664126778,308.99135873839583,0.04414610365259145,0.4526198154953878,-4.076084152103802,178.0,404.0,1379.0,76.0,141.0,1156.0,25.0,146.0,1021.0,73.0,33.0,1070.0,125.0,208.0,276.0,5.0,66.0,942.0
24.08,400.66,2304.74,0.0,0.0,1265.0,0.0,0.0,2601.0,48.56020593037045,479.36421894004474,485.8983766179911,-0.5683792094802369,-5.108715217880444,6.6109082727068165,171.0,1487.0,2601.0,104.0,262.0,1503.0,5.0,1355.0,2118.0,0.0,225.0,2601.0,0.0,2.0,2601.0,0.0,0.0,2601.0
8.705,177.8,2525.155,0.0,0.0,1295.0,0.0,0.0,2601.0,34.57178003805979,410.67033007024014,249.4975169716126,-0.24724293107327674,-4.25809795244881,2.103704342608562,223.0,1601.0,2601.0,72.0,935.0,1923.0,0.0,12.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
17.97,475.13,2129.44,0.0,0.0,714.0,0.0,0.0,2580.0,58.688406862003184,996.4630415123294,686.241711352496,-0.4954713867846695,-10.263835595889892,9.729942248556217,259.0,3662.0,2580.0,218.0,916.0,773.0,0.0,396.0,1465.0,0.0,0.0,2580.0,0.0,0.0,2580.0,0.0,0.0,2580.0
99.505,1668.245,2219.365,0.0,142.0,751.0,0.0,142.0,2601.0,206.52234739853148,1314.3741533425705,665.2608373976303,-2.356144153603839,-3.990711017775443,8.672467561689041,710.0,4053.0,2601.0,496.0,332.0,1050.0,4.0,1848.0,2175.0,0.0,3569.0,2601.0,0.0,951.0,2601.0,0.0,142.0,2601.0
99.345,194.435,604.315,28.0,27.0,377.0,55.0,32.0,833.0,43.47914413831073,78.0266991163922,169.65024543159373,-0.16846846171154264,-0.0745091127278177,-1.1677514437860934,200.0,389.0,1258.0,118.0,255.0,928.0,88.0,134.0,583.0,111.0,129.0,603.0,106.0,337.0,383.0,55.0,32.0,833.0
427.135,125.88,494.11,19.0,2.0,6.0,42.0,76.0,696.0,423.308205418936,166.1368279461241,506.6720220221362,0.5709420235505898,-0.9582209555238875,-1.7410920273006818,1404.0,707.0,1681.0,535.0,75.0,557.0,26.0,244.0,481.0,1277.0,13.0,11.0,536.0,8.0,942.0,42.0,76.0,696.0
8.615,90.865,2170.9,2.0,0.0,1221.0,20.0,0.0,2160.0,14.410994934424208,209.47858309383366,405.8868931118622,-0.06039675991899797,-2.2437103427585696,4.863201080027003,90.0,816.0,2502.0,41.0,691.0,1221.0,2.0,10.0,2036.0,4.0,0.0,2479.0,5.0,0.0,2385.0,20.0,0.0,2160.0
370.045,2.09,249.31,24.0,2.0,29.0,222.0,5.0,488.0,409.5791656993798,0.4815599651133803,224.25243343161293,-2.2189102227555693,0.0026145653641341084,-0.7376464411610292,1491.0,5.0,1270.0,493.0,2.0,652.0,134.0,2.0,161.0,338.0,2.0,296.0,53.0,2.0,106.0,222.0,5.0,488.0
9.01,131.325,1369.815,0.0,0.0,904.0,0.0,0.0,1473.0,28.578486663922533,275.9795814458021,182.9632497935044,-0.24825170629265722,-2.9829258231455773,2.3665319132978304,125.0,1067.0,1473.0,98.0,489.0,964.0,0.0,42.0,1337.0,0.0,0.0,1473.0,0.0,0.0,1473.0,0.0,0.0,1473.0
74.38,930.995,1966.12,0.0,0.0,155.0,0.0,0.0,2601.0,201.62843450267596,1676.7211798551925,925.7924365644816,-1.8725493137328433,-14.559843246081147,13.055709892747318,874.0,5868.0,2601.0,538.0,210.0,623.0,0.0,5534.0,759.0,0.0,22.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
23.61,74.68,2011.115,0.0,0.0,744.0,0.0,0.0,2589.0,48.918686613603846,92.83123181343655,736.0287234714435,-0.5876696917422936,-1.263573089327233,11.175691142278556,208.0,261.0,2589.0,150.0,115.0,854.0,11.0,261.0,1057.0,0.0,13.0,2524.0,0.0,0.0,2589.0,0.0,0.0,2589.0
218.3,2043.235,2084.085,0.0,2.0,144.0,0.0,2.0,2601.0,524.3111957606861,2541.267116966456,864.6709823828944,-5.048472211805295,-14.86710342758568,11.335599639990999,2143.0,7864.0,2601.0,653.0,179.0,786.0,0.0,3835.0,1536.0,0.0,3307.0,2601.0,0.0,155.0,2601.0,0.0,2.0,2601.0
30.235,354.735,1991.57,0.0,0.0,520.0,0.0,0.0,2601.0,69.70788890075494,418.0647136209902,810.8766398781,-0.7619177979449486,-5.121464786619664,11.919644491112276,266.0,1248.0,2601.0,232.0,310.0,921.0,2.0,1224.0,910.0,0.0,177.0,2592.0,0.0,0.0,2601.0,0.0,0.0,2601.0
44.295,283.96,2245.54,0.0,0.0,667.0,0.0,0.0,2601.0,103.68687465151997,573.6202649837252,611.0316508987074,-1.0112540313507834,-5.036780919522988,7.810795769894247,430.0,2255.0,2601.0,137.0,238.0,1537.0,0.0,1663.0,2078.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
115.735,970.995,1406.545,0.0,0.0,46.0,0.0,0.0,2601.0,287.5070169143702,1335.555609091212,1022.9880194679718,-2.6453273831845787,-8.956811670291758,15.516637665941646,1223.0,4291.0,2601.0,269.0,95.0,943.0,1.0,2650.0,219.0,0.0,1013.0,868.0,0.0,10.0,2601.0,0.0,0.0,2601.0
26.285,108.48,1734.8,0.0,0.0,387.0,0.0,0.0,2601.0,69.00756317245255,139.38184817256507,894.9815528825159,-0.6940921023025572,-1.7323978099452486,14.110636765919148,279.0,453.0,2601.0,279.0,118.0,653.0,0.0,403.0,728.0,0.0,42.0,2220.0,0.0,1.0,2601.0,0.0,0.0,2601.0
128.255,525.64,1322.435,0.0,0.0,62.0,0.0,0.0,2601.0,232.668498028847,809.2237146796925,948.7103803453399,-1.5754346358658962,0.4008295207380184,10.982813320333007,807.0,2680.0,2601.0,20.0,14.0,1371.0,460.0,47.0,398.0,0.0,2648.0,315.0,0.0,145.0,2446.0,0.0,0.0,2601.0
623.055,899.47,2043.05,0.0,0.0,288.0,0.0,0.0,2601.0,1345.9004613919321,1630.7570969031538,849.3014408912761,-9.759466736668415,-3.876228905722641,9.098510462761567,5012.0,5712.0,2601.0,34.0,24.0,2477.0,5006.0,225.0,296.0,0.0,2514.0,2601.0,0.0,11.0,2601.0,0.0,0.0,2601.0
204.81,290.72,620.415,2.0,48.0,43.0,2.0,604.0,284.0,295.1306725841961,145.325880695766,593.2836444526343,-2.728074701867545,2.3210245256131405,1.5054323858096441,1193.0,606.0,1898.0,689.0,61.0,391.0,72.0,173.0,171.0,22.0,373.0,1315.0,228.0,316.0,661.0,2.0,604.0,284.0
70.07,340.545,2226.185,0.0,0.0,266.0,0.0,0.0,2601.0,194.24913152958985,792.7015756102688,743.0730184679037,-1.7898222455561381,-6.924313357833941,8.945796894922372,832.0,3306.0,2601.0,577.0,247.0,671.0,0.0,300.0,2551.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
306.715,146.26,538.085,17.0,0.0,6.0,1423.0,0.0,8.0,322.5885053361325,216.13804015027097,320.8816569625008,2.5039203480087,-1.2918697967449182,-1.5278039450986276,1423.0,774.0,1277.0,91.0,513.0,843.0,214.0,18.0,515.0,148.0,754.0,272.0,123.0,1.0,1019.0,1423.0,0.0,8.0
76.025,350.97,1745.495,0.0,4.0,294.0,0.0,4.0,2601.0,125.36715827919241,305.72878356477986,888.9451276513086,-1.440597764944123,-2.494572864321609,13.26501087527188,428.0,947.0,2601.0,119.0,225.0,1173.0,287.0,513.0,298.0,0.0,706.0,2162.0,0.0,65.0,2601.0,0.0,4.0,2601.0
1179.775,167.68,690.825,1.0,0.0,0.0,3595.0,0.0,3.0,1325.99870828557,298.96738551219966,830.53815949359,14.897027675691891,-2.971301282532063,-3.0012217805445127,4237.0,1083.0,2388.0,624.0,155.0,450.0,9.0,920.0,338.0,52.0,2.0,2308.0,2938.0,0.0,13.0,3595.0,0.0,3.0
105.985,1256.01,1537.86,0.0,0.0,54.0,0.0,0.0,2431.0,296.79109618551615,2593.4877597359155,964.4314959601838,-2.652002550063752,-20.350816770419257,14.782848571214277,1343.0,9781.0,2431.0,714.0,135.0,485.0,0.0,8154.0,400.0,0.0,4.0,2298.0,0.0,0.0,2431.0,0.0,0.0,2431.0
946.395,158.79,544.87,8.0,6.0,100.0,8.0,862.0,1519.0,838.6139033995321,207.35924358465434,474.9723919345208,1.3410957773944365,3.0216635415885396,-2.5827315682892062,2473.0,862.0,1519.0,69.0,7.0,1440.0,480.0,17.0,398.0,2450.0,62.0,137.0,931.0,220.0,240.0,8.0,862.0,1519.0
10.82,216.645,2413.28,0.0,0.0,1274.0,0.0,0.0,2601.0,32.899203637778285,381.44926133759816,412.58096369076446,-0.2958988974724367,-4.611420535513386,4.757245931148281,141.0,1279.0,2601.0,118.0,557.0,1281.0,0.0,342.0,2596.0,0.0,1.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
13.985,165.2,2480.125,0.0,0.0,1262.0,0.0,0.0,2601.0,30.710987854512425,263.0510976977658,256.1915677281358,-0.3519035475886895,-2.972733818345459,3.010006000150005,106.0,842.0,2601.0,105.0,190.0,2076.0,1.0,748.0,2575.0,0.0,7.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
17.36,214.355,2484.145,0.0,0.0,1322.0,0.0,0.0,2601.0,45.000115555407,235.59138136824944,273.6561053128549,-0.4598949973749343,-3.194327608190205,3.0179186979674486,207.0,684.0,2601.0,137.0,250.0,1832.0,1.0,675.0,2589.0,0.0,104.0,2601.0,0.0,1.0,2601.0,0.0,0.0,2601.0
41.68,323.71,1837.375,0.0,0.0,304.0,0.0,0.0,2601.0,97.58021110860575,416.3383670765878,927.5081155305327,-1.066454661366534,-4.96900772519313,14.048550963774092,346.0,1323.0,2601.0,344.0,307.0,652.0,0.0,1320.0,662.0,0.0,104.0,2560.0,0.0,0.0,2601.0,0.0,0.0,2601.0
458.52,73.35,484.05,11.0,0.0,9.0,1043.0,0.0,163.0,393.77605259842824,146.86686998775482,368.75362710080555,5.714413860346508,-1.7159693992349807,-5.330177754443862,1153.0,529.0,1291.0,134.0,371.0,814.0,23.0,27.0,936.0,355.0,0.0,559.0,903.0,0.0,53.0,1043.0,0.0,163.0
9.96,114.6,1258.23,0.0,0.0,781.0,0.0,0.0,1337.0,38.3155112193479,273.4784086541388,160.55331544381065,-0.2818675466886673,-2.8351008775219375,1.8974649366234144,228.0,1097.0,1337.0,84.0,836.0,787.0,0.0,0.0,1337.0,0.0,0.0,1337.0,0.0,0.0,1337.0,0.0,0.0,1337.0
5.81,181.65,2199.93,0.0,0.0,1128.0,0.0,0.0,2598.0,18.25743410230471,362.7618330254716,542.6232441574907,-0.15924398109952745,-4.2074251856296385,8.17940598514963,86.0,1222.0,2598.0,73.0,851.0,1149.0,0.0,69.0,1727.0,0.0,0.0,2598.0,0.0,0.0,2598.0,0.0,0.0,2598.0
33.93,538.495,2399.45,0.0,0.0,1104.0,0.0,0.0,2601.0,89.67165159625442,1042.3731145683907,444.7463068986661,-0.8703562589064723,-9.683987849696239,5.028526213155321,369.0,3905.0,2601.0,306.0,268.0,1528.0,0.0,2273.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
7.16,167.235,2059.33,0.0,0.0,977.0,0.0,0.0,2369.0,26.3226974301649,332.0274985223343,482.47244594898996,-0.20157353933848335,-3.8396992424810596,6.840289507237679,141.0,1208.0,2369.0,74.0,698.0,990.0,0.0,72.0,1764.0,0.0,0.0,2369.0,0.0,0.0,2369.0,0.0,0.0,2369.0
598.955,21.38,982.32,1.0,0.0,5.0,1765.0,0.0,136.0,679.7531338471342,55.66116779227655,844.0350215482767,10.637531688292206,-0.5507162679066976,-11.84553063826595,1765.0,242.0,2116.0,1.0,214.0,1376.0,4.0,0.0,1983.0,171.0,0.0,1251.0,1644.0,0.0,14.0,1765.0,0.0,136.0
199.405,361.345,1712.85,0.0,0.0,147.0,0.0,0.0,2601.0,364.63304975687464,551.2609327487306,935.7222811817637,-3.070826520663016,-1.8720460511512775,12.907029175729392,1278.0,1936.0,2601.0,72.0,105.0,1416.0,1215.0,193.0,151.0,0.0,989.0,2066.0,0.0,16.0,2601.0,0.0,0.0,2601.0
115.0,576.305,2120.335,0.0,0.0,404.0,0.0,0.0,2601.0,241.4198210586695,748.6924481888402,744.0084359568783,-2.445407635190879,-5.173742593564836,9.831627540688517,911.0,2340.0,2601.0,174.0,120.0,1578.0,108.0,1274.0,1113.0,0.0,693.0,2601.0,0.0,16.0,2601.0,0.0,0.0,2601.0
5.435,97.755,2042.87,0.0,0.0,1137.0,0.0,0.0,2423.0,15.287765533262219,155.1693751195775,482.9756030070256,-0.14614640366009146,-2.1021113027825686,7.4858981474536845,75.0,471.0,2423.0,44.0,359.0,1147.0,0.0,164.0,1625.0,0.0,0.0,2423.0,0.0,0.0,2423.0,0.0,0.0,2423.0
113.34,54.68,1340.385,5.0,0.0,226.0,465.0,0.0,231.0,143.2875235322322,143.88379894901308,699.8681995740341,2.126436660916523,-1.431422785569639,-8.933163579089474,465.0,620.0,2261.0,15.0,620.0,1338.0,7.0,0.0,2013.0,34.0,0.0,1923.0,177.0,0.0,607.0,465.0,0.0,231.0
64.375,268.805,1585.99,0.0,41.0,136.0,0.0,41.0,2601.0,136.19627151651397,160.6022010278813,1006.1343349175592,-1.551539038475962,-0.8837853446336155,15.611802295057373,508.0,541.0,2601.0,381.0,126.0,674.0,24.0,337.0,354.0,0.0,507.0,2025.0,0.0,177.0,2592.0,0.0,41.0,2601.0
66.875,622.52,2221.205,0.0,0.0,998.0,0.0,0.0,2601.0,127.99280985664781,1075.5189117816583,523.3176406113224,-0.5161411535288379,0.7463661591539785,3.7679659491487305,481.0,4082.0,2601.0,9.0,255.0,2299.0,63.0,40.0,2223.0,4.0,2783.0,1912.0,0.0,51.0,2601.0,0.0,0.0,2601.0
8.865,181.715,1381.005,0.0,0.0,876.0,0.0,0.0,1486.0,33.97479617304587,416.84984559790684,191.65652865216933,-0.25070201755043875,-4.371884047101176,2.4495349883747113,184.0,1637.0,1486.0,72.0,977.0,898.0,0.0,8.0,1376.0,0.0,0.0,1486.0,0.0,0.0,1486.0,0.0,0.0,1486.0
10.45,129.99,1520.28,0.0,0.0,830.0,0.0,0.0,1706.0,37.57043385429574,297.09296507995623,295.5157044896269,-0.29311482787069676,-3.1462131553288817,4.106957173929349,205.0,1147.0,1706.0,91.0,773.0,839.0,0.0,18.0,1345.0,0.0,0.0,1706.0,0.0,0.0,1706.0,0.0,0.0,1706.0
10.255,236.28,2290.085,0.0,0.0,933.0,0.0,0.0,2601.0,36.78573058945541,465.9357698224063,562.8544108159776,-0.28748593714842846,-5.287843696092401,7.33573914347859,180.0,1681.0,2601.0,98.0,761.0,935.0,0.0,156.0,2371.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
244.065,1521.08,1865.09,0.0,148.0,273.0,0.0,686.0,2601.0,426.18578199536375,949.3693188638443,936.2949118199911,-4.9516635415885375,8.042100052501311,13.657175429385736,1367.0,3031.0,2601.0,418.0,191.0,896.0,574.0,682.0,476.0,0.0,2786.0,2598.0,0.0,2105.0,2601.0,0.0,686.0,2601.0
1326.285,6.62,203.345,246.0,0.0,23.0,306.0,0.0,372.0,840.8132930532199,27.642460093125,239.70624934490127,-0.38255681392034635,-0.17530788269706735,-1.0879914497862453,3159.0,223.0,1296.0,804.0,7.0,431.0,607.0,3.0,400.0,528.0,0.0,382.0,450.0,0.0,365.0,306.0,0.0,372.0
9.97,219.965,2401.28,0.0,0.0,1326.0,0.0,0.0,2601.0,27.589655670196507,383.664858665737,407.8476083048675,-0.2674101852546312,-4.651419035475886,4.944191104777622,111.0,1221.0,2601.0,93.0,580.0,1343.0,0.0,372.0,2559.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
69.58,694.945,2175.715,0.0,0.0,656.0,0.0,0.0,2601.0,141.2294006218251,1058.5680903820032,587.9127518390801,-0.59617640441011,-0.7395537388434712,4.56385734643366,550.0,3876.0,2601.0,25.0,431.0,2026.0,59.0,98.0,2225.0,0.0,3376.0,2079.0,0.0,36.0,2601.0,0.0,0.0,2601.0
124.715,275.97,1110.145,21.0,91.0,235.0,56.0,91.0,1618.0,107.28822756947754,101.76069526098965,550.3336660381592,-1.5816927923198076,-0.2072676816920422,8.050706517662944,364.0,443.0,1856.0,208.0,194.0,908.0,243.0,263.0,260.0,70.0,420.0,836.0,33.0,258.0,1849.0,56.0,91.0,1618.0
2.66,89.295,2495.12,0.0,0.0,1355.0,0.0,0.0,2601.0,8.653577294968834,196.5665993372213,275.02451817974367,-0.0736218405460136,-2.16582539563489,2.8070441761044025,46.0,741.0,2601.0,23.0,637.0,1746.0,0.0,9.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
4919.485,216.96,1100.545,2.0,0.0,220.0,9303.0,0.0,266.0,4755.768206060405,443.85771188523796,953.0267614159636,69.6759386484662,-4.796231905797644,-12.753969099227477,12518.0,1685.0,2585.0,329.0,597.0,1345.0,4.0,113.0,2568.0,3899.0,0.0,357.0,9324.0,0.0,284.0,9303.0,0.0,266.0
753.14,87.87,578.21,7.0,0.0,7.0,2247.0,0.0,92.0,813.890951172207,179.79516984613403,476.1359951736478,12.782118052951322,-2.1065956648916213,-6.612559813995348,2247.0,614.0,1280.0,113.0,530.0,820.0,12.0,26.0,1083.0,227.0,0.0,930.0,1847.0,0.0,20.0,2247.0,0.0,92.0
2.6,92.2,2273.93,0.0,0.0,1164.0,0.0,0.0,2601.0,15.498387012847562,128.49241222733713,481.70891116939197,-0.07597539938498457,-1.8079606990174746,7.052412810320258,136.0,413.0,2601.0,6.0,231.0,1232.0,0.0,211.0,1978.0,0.0,10.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
2.315,96.64,2528.885,0.0,0.0,1289.0,0.0,0.0,2601.0,7.413216238583637,229.147769790587,231.69031437459944,-0.06383934598364957,-2.43243381084527,1.9850363759094125,38.0,934.0,2601.0,22.0,881.0,1977.0,0.0,8.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
417.77,174.41,766.965,1.0,10.0,115.0,1.0,67.0,2482.0,411.5568333778459,203.81504336039575,692.4774247403304,-1.2759513987849687,2.3097127428185704,5.434743118577964,1179.0,676.0,2482.0,114.0,33.0,1110.0,372.0,13.0,385.0,1159.0,77.0,115.0,39.0,672.0,672.0,1.0,67.0,2482.0
57.645,135.475,1209.855,25.0,79.0,970.0,25.0,163.0,1642.0,15.724152600378822,31.30717769138573,170.51751808831844,-0.22785644641116015,0.5199572489312232,2.0330765769144223,81.0,181.0,1642.0,63.0,87.0,1250.0,75.0,106.0,996.0,71.0,134.0,1117.0,42.0,176.0,1242.0,25.0,163.0,1642.0
68.34,83.275,896.645,11.0,36.0,364.0,15.0,147.0,387.0,40.243687703787785,26.13903928992037,324.8436531240837,0.08719567989199734,0.21191554788869718,-1.3795222380559502,161.0,147.0,1438.0,55.0,44.0,1213.0,90.0,78.0,700.0,13.0,95.0,895.0,107.0,72.0,1223.0,15.0,147.0,387.0
57.715,173.645,2062.345,0.0,0.0,337.0,0.0,0.0,2601.0,120.00384900077117,260.65442443012523,809.2336535111463,-1.3991172279306978,-2.72859446486162,11.359630240756017,411.0,856.0,2601.0,331.0,122.0,778.0,11.0,817.0,1495.0,0.0,13.0,2592.0,0.0,0.0,2601.0,0.0,0.0,2601.0
5.075,183.145,2575.81,0.0,0.0,1309.0,0.0,0.0,2601.0,15.882675309909171,371.75745315326117,120.19073965992602,-0.1388892222305558,-4.270288007200179,0.7098912472811825,69.0,1311.0,2601.0,63.0,884.0,2433.0,0.0,53.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
9.89,280.07,2479.675,0.0,0.0,1293.0,0.0,0.0,2601.0,26.63339820601202,393.349367738147,286.66539619389044,-0.2621270531763292,-5.180598514962875,3.1424848121203013,111.0,1161.0,2601.0,111.0,474.0,1823.0,0.0,906.0,2600.0,0.0,8.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
313.87,884.72,1327.15,0.0,137.0,88.0,0.0,1811.0,2601.0,402.3372255956432,615.7869124948986,995.0028530109842,-5.057563939098477,10.428149703742593,14.881530038250956,1343.0,1854.0,2601.0,268.0,165.0,954.0,766.0,298.0,261.0,74.0,710.0,917.0,0.0,1552.0,2516.0,0.0,1811.0,2601.0
156.025,65.575,1674.33,1.0,0.0,211.0,920.0,0.0,211.0,260.75314835107935,147.2395136333995,812.8372230034744,3.4716740418510463,-1.6212457811445282,-9.806906172654314,923.0,585.0,2537.0,12.0,494.0,1534.0,1.0,1.0,2493.0,16.0,0.0,2332.0,169.0,0.0,1055.0,920.0,0.0,211.0
107.56,148.665,985.25,4.0,26.0,31.0,253.0,315.0,37.0,125.11513257795798,101.66052712336287,481.24054016676524,1.4708587714692867,-0.827326933173329,-2.68669016725418,428.0,326.0,1764.0,82.0,139.0,1104.0,29.0,308.0,853.0,7.0,86.0,1356.0,120.0,36.0,1135.0,253.0,315.0,37.0
13.52,213.495,1418.845,0.0,0.0,713.0,0.0,0.0,1685.0,38.05456083047075,368.8001762133518,344.2427936428019,-0.3640261006525161,-4.33961824045601,5.157435685892147,151.0,1224.0,1685.0,137.0,427.0,870.0,0.0,472.0,1078.0,0.0,0.0,1685.0,0.0,0.0,1685.0,0.0,0.0,1685.0
263.02,94.92,1557.12,47.0,28.0,860.0,213.0,372.0,1386.0,206.47428314441493,78.45803719186453,509.79656295428276,3.0577574439360986,0.6144603615090379,-7.7688682217055405,623.0,372.0,2257.0,49.0,138.0,2257.0,67.0,50.0,2135.0,197.0,30.0,1595.0,588.0,82.0,877.0,213.0,372.0,1386.0
8.53,171.81,2333.095,0.0,0.0,1046.0,0.0,0.0,2601.0,31.046563416906462,328.0122160834874,509.71228744753523,-0.23982449561239025,-3.9000690017250417,6.45298957473937,173.0,1112.0,2601.0,77.0,695.0,1046.0,0.0,102.0,2506.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
267.625,640.47,642.79,0.0,0.0,87.0,0.0,0.0,1724.0,509.4276439053931,873.7658090701418,397.2753024037613,-0.6643763594089853,0.656251406285158,1.6098507462686584,1872.0,3382.0,1724.0,184.0,421.0,886.0,8.0,308.0,661.0,1828.0,200.0,103.0,0.0,717.0,462.0,0.0,0.0,1724.0
282.865,1028.295,1126.485,0.0,15.0,7.0,0.0,429.0,2534.0,549.9285106038791,1384.0570356654378,826.8107823287017,0.771602040051001,14.493844596114903,-2.3527120678016895,1998.0,4510.0,2534.0,14.0,446.0,1424.0,9.0,93.0,1814.0,1072.0,56.0,102.0,0.0,4287.0,172.0,0.0,429.0,2534.0
56.215,425.565,2068.955,0.0,0.0,238.0,0.0,0.0,2601.0,148.54376047145158,911.0810698148698,850.2789500952038,-1.4135115877896944,-7.812892072301805,11.490886522163054,615.0,3580.0,2601.0,397.0,161.0,786.0,0.0,1634.0,1398.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
1144.56,241.685,352.25,50.0,30.0,11.0,215.0,656.0,79.0,951.2369086615596,186.53357814345387,400.1004967505039,-2.009255231380781,1.190130503262582,-0.6183949598739967,3398.0,656.0,1496.0,710.0,31.0,569.0,866.0,216.0,231.0,53.0,382.0,626.0,2189.0,121.0,21.0,215.0,656.0,79.0
279.2,119.055,702.56,9.0,0.0,10.0,716.0,0.0,10.0,286.0259778411743,145.55999441810914,576.969840112982,1.6287827195679896,-1.5944056101402526,1.2423625590639762,971.0,487.0,2126.0,231.0,328.0,718.0,82.0,50.0,715.0,519.0,139.0,44.0,32.0,10.0,2085.0,716.0,0.0,10.0
180.875,197.43,1038.895,102.0,140.0,752.0,280.0,172.0,752.0,41.81864865105041,38.931800626223286,151.3447520563564,0.06221330533263366,0.12981624540613562,-0.05066901672541825,283.0,277.0,1331.0,142.0,172.0,1256.0,235.0,181.0,940.0,142.0,191.0,1236.0,168.0,253.0,977.0,280.0,172.0,752.0
15.3,158.3,2354.25,0.0,0.0,1163.0,0.0,0.0,2601.0,39.099360608583076,208.0510033621563,461.1898388950043,-0.40236255906397655,-2.9434860871521793,5.902268056701418,182.0,583.0,2601.0,121.0,330.0,1164.0,3.0,480.0,2410.0,0.0,19.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
18.65,179.62,2164.885,0.0,0.0,753.0,0.0,0.0,2601.0,54.76346866296919,336.2847240063097,688.5074812774391,-0.5070876771919299,-3.930501762544062,9.590666016650417,234.0,1187.0,2601.0,198.0,552.0,781.0,0.0,205.0,1639.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
138.28,13.275,777.48,4.0,0.0,100.0,82.0,0.0,1897.0,137.23804720266173,12.338532125013888,649.3222694471522,-1.0809555238880968,-0.18258681467036678,5.658658966474162,467.0,40.0,2228.0,349.0,26.0,629.0,50.0,31.0,381.0,337.0,5.0,759.0,9.0,5.0,350.0,82.0,0.0,1897.0
166.95,174.31,1693.385,18.0,91.0,1279.0,18.0,368.0,2418.0,89.16539407191559,82.23097895562233,319.5223572381125,-0.17703592589814704,1.347609690242256,0.9093339833495836,301.0,368.0,2418.0,72.0,92.0,2186.0,173.0,100.0,1739.0,291.0,143.0,1297.0,151.0,230.0,1636.0,18.0,368.0,2418.0
15.3,320.68,2362.145,0.0,0.0,1322.0,0.0,0.0,2601.0,37.61887823952238,488.0693983441289,452.273505718608,-0.39586889672241776,-5.558564464111602,5.728322958073955,143.0,1581.0,2601.0,131.0,332.0,1365.0,0.0,1436.0,2503.0,0.0,18.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
226.95,124.45,716.945,0.0,0.0,9.0,0.0,0.0,1789.0,335.6210176672484,142.83510597888764,642.1541964162498,-1.5837155928898206,-1.4129228230705757,5.265004875121877,1314.0,554.0,1789.0,378.0,137.0,666.0,15.0,322.0,391.0,1010.0,25.0,215.0,0.0,50.0,370.0,0.0,0.0,1789.0
596.53,2387.92,1736.86,0.0,17.0,105.0,0.0,318.0,2601.0,1078.0143872416527,2365.0248124702625,1027.5139417058997,-11.036731418285456,13.507873696842424,14.947755193879846,3302.0,6971.0,2601.0,409.0,24.0,1020.0,2767.0,371.0,106.0,0.0,6002.0,2590.0,0.0,3244.0,2601.0,0.0,318.0,2601.0
90.195,492.505,1717.15,0.0,7.0,450.0,0.0,41.0,2601.0,131.63148170175728,830.3716878452684,701.2085264028102,0.18244731118277968,7.573793594839872,0.6121803045076145,462.0,2878.0,2601.0,8.0,49.0,1713.0,29.0,15.0,2179.0,220.0,20.0,952.0,0.0,2641.0,1558.0,0.0,41.0,2601.0
43.155,379.955,1821.29,0.0,0.0,307.0,0.0,0.0,2601.0,99.11307166564866,444.9391115366231,930.5817190875828,-1.0930795769894244,-5.095628140703514,14.149580739518488,352.0,1326.0,2601.0,327.0,272.0,627.0,1.0,1300.0,641.0,0.0,201.0,2543.0,0.0,5.0,2601.0,0.0,0.0,2601.0
