random-seed,gerreproduce,patch-variability,ger-gain-from-food,grass-regrowth-time
31937.90796196643,3.0,53.0,10.0,9.0
8885.177300393045,2.0,47.0,11.0,6.0
50205.13256216414,3.0,58.0,18.0,3.0
48195.73729893422,4.0,90.0,8.0,9.0
1233.5619267966838,3.0,91.0,9.0,5.0
37128.23492838386,3.0,23.0,17.0,1.0
97931.40837146483,4.0,33.0,11.0,4.0
31013.928101025736,4.0,57.0,12.0,7.0
68894.81584759546,3.0,91.0,7.0,10.0
59098.78012877962,2.0,11.0,7.0,3.0
53168.5307764484,5.0,64.0,12.0,10.0
44669.35209604162,3.0,39.0,10.0,6.0
93148.1808726528,4.0,74.0,7.0,2.0
60767.70386752913,4.0,97.0,3.0,6.0
41456.92119816117,5.0,43.0,9.0,2.0
21642.21666546033,3.0,96.0,2.0,6.0
24530.286185447992,5.0,81.0,13.0,4.0
60355.89380716968,3.0,67.0,8.0,8.0
33678.253704763265,3.0,42.0,16.0,10.0
73353.14748810549,2.0,35.0,4.0,5.0
97000.43517076684,3.0,68.0,8.0,7.0
46717.47465869221,4.0,71.0,2.0,7.0
44360.20196637589,1.0,68.0,13.0,7.0
2543.4755449872528,4.0,34.0,15.0,8.0
82511.76253072477,4.0,73.0,12.0,9.0
93459.2211293652,3.0,88.0,5.0,2.0
16149.7138039611,3.0,85.0,12.0,1.0
14466.64657507626,1.0,53.0,19.0,6.0
53956.39453444406,4.0,23.0,7.0,10.0
74475.67954206215,2.0,77.0,12.0,5.0
39416.45790494156,2.0,71.0,9.0,1.0
78345.77217728284,3.0,78.0,9.0,7.0
77850.6764115173,4.0,16.0,13.0,2.0
47318.79631507464,4.0,92.0,9.0,8.0
16486.331022615876,4.0,95.0,2.0,9.0
83404.59292819239,3.0,30.0,10.0,7.0
8644.798728265288,5.0,20.0,8.0,6.0
30573.21189944573,4.0,11.0,4.0,7.0
40070.58305580992,5.0,47.0,13.0,3.0
51980.20804090575,2.0,69.0,10.0,5.0
25276.498989910568,2.0,52.0,5.0,1.0
48841.90725438946,1.0,10.0,12.0,7.0
7769.863745448937,3.0,59.0,17.0,6.0
54511.4314782124,3.0,23.0,10.0,4.0
18041.01556201604,5.0,25.0,3.0,3.0
70741.0958960635,3.0,11.0,2.0,4.0
24797.029260958465,5.0,35.0,14.0,6.0
94502.62980101003,2.0,40.0,7.0,3.0
80404.27443070816,1.0,73.0,3.0,4.0
13717.437446154248,4.0,13.0,17.0,7.0
82926.25617731786,5.0,86.0,5.0,10.0
7377.11026582196,3.0,89.0,10.0,5.0
90364.39296634262,1.0,67.0,14.0,5.0
14917.573837054173,3.0,83.0,14.0,10.0
88286.43849710484,4.0,42.0,10.0,4.0
86572.59094896454,2.0,82.0,4.0,4.0
59004.17214665728,1.0,89.0,5.0,7.0
87803.95671127028,3.0,8.0,18.0,2.0
76621.85328715696,4.0,72.0,19.0,8.0
49152.50780925601,3.0,94.0,19.0,3.0
98064.54540389629,3.0,90.0,15.0,3.0
1088.6929539800506,4.0,79.0,5.0,5.0
13041.211715692489,2.0,60.0,13.0,10.0
95463.1995747442,3.0,28.0,16.0,9.0
10635.451801712297,4.0,8.0,18.0,5.0
52141.22040215397,5.0,25.0,4.0,6.0
95813.68166990137,5.0,51.0,3.0,3.0
52022.33873413626,4.0,44.0,10.0,7.0
82223.14420594792,3.0,73.0,4.0,7.0
55944.67977220711,3.0,56.0,17.0,3.0
79494.6259889325,4.0,57.0,10.0,9.0
4356.464057444712,3.0,47.0,13.0,8.0
39328.72220331193,3.0,72.0,10.0,4.0
54255.63877010274,2.0,60.0,7.0,4.0
92951.76265710761,2.0,15.0,12.0,7.0
39342.17398846003,1.0,83.0,12.0,5.0
25694.16801534043,2.0,75.0,8.0,2.0
18709.73070629365,4.0,66.0,8.0,5.0
13626.834043679362,5.0,59.0,10.0,10.0
31329.37782897956,4.0,20.0,10.0,5.0
93990.67567557428,4.0,17.0,18.0,9.0
25402.807288764518,3.0,84.0,2.0,7.0
76367.21906783407,1.0,65.0,13.0,4.0
54932.872761411694,4.0,85.0,2.0,4.0
46614.94052085847,2.0,32.0,17.0,2.0
40077.81269433007,2.0,22.0,2.0,6.0
44195.71147834737,3.0,55.0,7.0,3.0
93369.82111323164,2.0,68.0,4.0,6.0
46924.86651129752,4.0,53.0,4.0,5.0
64041.28430781994,2.0,81.0,17.0,10.0
25543.900546701418,3.0,89.0,10.0,5.0
49066.804597152215,2.0,15.0,7.0,8.0
88663.89079866976,4.0,19.0,12.0,2.0
37850.83047622674,3.0,5.0,17.0,6.0
40754.3671446004,3.0,55.0,9.0,4.0
33078.88497890648,4.0,45.0,4.0,4.0
99040.52654617633,4.0,76.0,10.0,7.0
22060.919003632145,3.0,75.0,20.0,10.0
65404.0354777422,2.0,33.0,14.0,6.0
88009.89577138895,3.0,83.0,11.0,6.0
90876.3565198997,5.0,54.0,18.0,9.0
38920.509776195424,4.0,16.0,14.0,2.0
27406.845376355483,4.0,64.0,20.0,9.0
87134.96383390024,3.0,40.0,3.0,8.0
66131.95196720607,3.0,12.0,5.0,5.0
71810.34592582175,3.0,37.0,19.0,9.0
98639.95051054338,3.0,26.0,7.0,5.0
87742.62073758034,1.0,21.0,13.0,2.0
45359.65177800581,1.0,84.0,20.0,1.0
83729.62732392235,4.0,74.0,7.0,9.0
62031.59632393622,3.0,94.0,14.0,4.0
7646.077797308294,4.0,20.0,16.0,9.0
24229.21673814983,4.0,95.0,13.0,9.0
92344.8740896296,2.0,47.0,13.0,1.0
52406.65884369477,2.0,56.0,18.0,1.0
73833.16814721614,4.0,57.0,6.0,5.0
151.82072512031777,5.0,54.0,8.0,1.0
42166.582242020544,3.0,92.0,10.0,6.0
80273.92416069898,3.0,12.0,3.0,2.0
82974.99711529128,1.0,89.0,5.0,2.0
42258.13081554819,3.0,55.0,3.0,4.0
36885.181355587214,2.0,14.0,10.0,4.0
11944.656291684192,2.0,76.0,10.0,5.0
75219.6382276979,1.0,80.0,18.0,1.0
44871.51283725833,2.0,57.0,9.0,8.0
71604.4786343283,2.0,40.0,18.0,4.0
15862.181968158926,3.0,72.0,16.0,9.0
98791.13210610868,4.0,58.0,7.0,3.0
75661.59687067296,4.0,74.0,18.0,9.0
25904.73400322727,2.0,67.0,5.0,9.0
79493.3232065261,3.0,54.0,19.0,9.0
27480.01191290183,2.0,59.0,9.0,7.0
14692.064050448707,1.0,42.0,6.0,8.0
64512.928224535615,4.0,7.0,8.0,2.0
33297.53347584119,2.0,89.0,16.0,6.0
64663.61401186849,5.0,56.0,13.0,4.0
8281.78419824217,2.0,18.0,18.0,2.0
14924.097227667444,3.0,16.0,3.0,5.0
60834.406276249276,4.0,10.0,12.0,3.0
70471.21647367129,1.0,45.0,18.0,3.0
81471.24399391872,4.0,91.0,6.0,8.0
93122.62022807478,3.0,54.0,10.0,2.0
55787.31474645074,3.0,63.0,3.0,10.0
640.9254229838192,3.0,23.0,5.0,7.0
65174.23453546117,2.0,21.0,17.0,7.0
75802.91796397175,4.0,48.0,18.0,6.0
43954.13818740465,2.0,72.0,11.0,8.0
50098.391536100295,5.0,85.0,17.0,9.0
36702.24674318144,2.0,34.0,9.0,5.0
46154.34770042127,4.0,70.0,15.0,6.0
33523.8006447967,2.0,70.0,13.0,10.0
2019.789659583003,1.0,72.0,19.0,2.0
52021.73453280637,2.0,25.0,20.0,2.0
93457.68997593515,2.0,34.0,19.0,7.0
76325.5903557925,4.0,24.0,13.0,8.0
83096.95561179525,4.0,47.0,18.0,3.0
40183.9523503917,2.0,53.0,18.0,3.0
32089.32997010884,2.0,24.0,10.0,4.0
57414.08229963432,2.0,11.0,5.0,6.0
37486.23383599704,4.0,88.0,13.0,7.0
10997.668795120258,3.0,96.0,8.0,6.0
46639.27907850839,4.0,94.0,9.0,9.0
95069.04040658957,1.0,59.0,9.0,3.0
81722.99894893491,1.0,16.0,11.0,2.0
76344.17468037491,3.0,98.0,6.0,9.0
44302.48345539406,2.0,50.0,14.0,4.0
13871.798424641156,2.0,31.0,4.0,3.0
18633.608980607372,1.0,71.0,12.0,6.0
40387.454943096425,2.0,12.0,4.0,10.0
27047.96416571462,1.0,46.0,6.0,4.0
76654.79054015123,1.0,70.0,16.0,3.0
9549.5584902899,4.0,77.0,15.0,5.0
96335.70507661586,3.0,31.0,15.0,5.0
91197.71845352068,3.0,21.0,9.0,7.0
72367.80836414958,5.0,28.0,9.0,7.0
7938.494630192398,2.0,70.0,18.0,10.0
51784.22613768037,3.0,31.0,13.0,7.0
1665.0473306327654,3.0,93.0,5.0,6.0
95322.77834085037,4.0,50.0,11.0,10.0
67726.64413303479,2.0,91.0,13.0,1.0
84406.55720087625,2.0,94.0,9.0,3.0
72509.45860598361,3.0,96.0,19.0,4.0
84078.49655330578,5.0,87.0,19.0,7.0
71526.85322931924,4.0,36.0,8.0,9.0
52445.56056799928,4.0,100.0,11.0,5.0
47060.006978072146,4.0,75.0,8.0,6.0
11914.305595057618,4.0,12.0,6.0,3.0
17001.42452174534,3.0,91.0,6.0,7.0
81557.16942463208,2.0,50.0,18.0,9.0
73970.08901243897,4.0,16.0,8.0,2.0
81433.31109702312,5.0,26.0,11.0,2.0
22926.069842728295,3.0,87.0,11.0,2.0
93116.35671554036,3.0,63.0,17.0,9.0
9983.783776050323,3.0,99.0,8.0,3.0
95671.43391407456,4.0,64.0,19.0,3.0
97631.72648640946,5.0,23.0,4.0,3.0
51702.07197549306,3.0,11.0,12.0,2.0
42427.9200350259,3.0,65.0,7.0,4.0
80765.55417642037,4.0,86.0,14.0,2.0
27906.73196021769,3.0,70.0,8.0,3.0
9543.104142885612,3.0,82.0,2.0,8.0
36127.921601064525,4.0,99.0,5.0,6.0
5528.387136965824,4.0,10.0,13.0,6.0
49841.22141319922,3.0,63.0,15.0,5.0
19901.316790867215,3.0,7.0,4.0,9.0
66262.44888239088,1.0,43.0,9.0,8.0
1923.2358238537115,3.0,14.0,14.0,2.0
88182.10297978955,2.0,45.0,12.0,7.0
74546.85047806159,3.0,23.0,13.0,4.0
39024.63185757433,4.0,17.0,12.0,7.0
4648.586522489829,4.0,7.0,13.0,5.0
67472.20819259906,3.0,35.0,16.0,8.0
72549.5749746942,3.0,45.0,12.0,9.0
38249.29500085114,3.0,96.0,11.0,8.0
15976.865699679829,3.0,37.0,13.0,6.0
73896.0986582378,4.0,36.0,12.0,6.0
66391.70818715313,2.0,30.0,5.0,3.0
16967.218795390912,4.0,69.0,6.0,2.0
95785.68542962785,3.0,49.0,5.0,8.0
99569.45658997956,2.0,21.0,6.0,6.0
19782.956135001783,3.0,82.0,12.0,2.0
88844.84352663373,2.0,28.0,9.0,7.0
33196.90979677118,1.0,51.0,19.0,5.0
26230.04906426202,3.0,98.0,12.0,5.0
10126.534946487513,5.0,88.0,18.0,8.0
55445.84761384327,3.0,22.0,11.0,4.0
23556.74051394768,4.0,57.0,16.0,2.0
97342.38263501524,2.0,34.0,7.0,8.0
67725.80544764089,4.0,83.0,14.0,3.0
50242.20885963559,4.0,33.0,17.0,4.0
61747.61872398771,2.0,57.0,11.0,1.0
75266.28245296435,5.0,46.0,15.0,9.0
65474.95055498922,3.0,60.0,8.0,1.0
30923.044428853354,3.0,25.0,3.0,6.0
82246.91916859588,4.0,8.0,11.0,8.0
1458.2485351046848,4.0,57.0,4.0,9.0
80951.52814025705,4.0,90.0,16.0,6.0
57988.08216064799,1.0,57.0,10.0,7.0
14158.04833694164,5.0,32.0,8.0,9.0
3707.771024829445,2.0,40.0,10.0,3.0
67636.98136159891,4.0,27.0,15.0,4.0
64052.98214178808,2.0,73.0,15.0,2.0
27617.49946607803,2.0,49.0,15.0,2.0
22901.993271250198,2.0,53.0,18.0,9.0
53931.60798198596,2.0,52.0,10.0,8.0
90966.75540069107,5.0,23.0,9.0,4.0
27864.091545790125,5.0,17.0,6.0,9.0
72358.02461637632,5.0,75.0,7.0,4.0
86504.50019154407,1.0,88.0,4.0,9.0
41419.8236404457,2.0,52.0,19.0,9.0
32473.347335153347,2.0,88.0,8.0,3.0
55043.27925831989,2.0,88.0,7.0,10.0
28842.045784468664,2.0,48.0,8.0,9.0
88523.9777509122,5.0,38.0,4.0,4.0
71285.5766665407,1.0,24.0,7.0,5.0
4110.777644156528,1.0,44.0,11.0,3.0
62223.73621511205,3.0,87.0,12.0,4.0
95538.79620470192,4.0,79.0,7.0,6.0
97359.10073194784,4.0,79.0,16.0,8.0
64827.79191055095,2.0,58.0,10.0,6.0
66929.09541829558,3.0,51.0,18.0,4.0
17975.75798162351,1.0,74.0,16.0,9.0
5719.502839082604,3.0,82.0,4.0,1.0
24974.720851987146,4.0,23.0,2.0,8.0
7307.006951812955,1.0,14.0,20.0,5.0
30947.315193679548,4.0,94.0,14.0,3.0
26949.094718831806,4.0,98.0,12.0,6.0
49084.82610776996,2.0,33.0,8.0,4.0
54762.05846929589,3.0,29.0,19.0,5.0
14072.43106501179,5.0,13.0,14.0,4.0
36804.31165413059,2.0,28.0,13.0,7.0
56958.724367181254,2.0,46.0,5.0,7.0
6848.194907829126,3.0,84.0,16.0,2.0
79972.28525656479,4.0,93.0,2.0,9.0
12620.819885542282,4.0,97.0,17.0,5.0
13747.115924927451,3.0,38.0,9.0,3.0
73954.76777019973,1.0,91.0,15.0,9.0
62082.2248885973,5.0,30.0,20.0,2.0
80376.95801912055,3.0,91.0,10.0,7.0
8670.746080683042,3.0,37.0,17.0,8.0
9093.0940420526,3.0,28.0,11.0,9.0
92608.06133744436,3.0,51.0,12.0,4.0
47756.712771930856,2.0,50.0,14.0,9.0
61300.49263289481,3.0,92.0,2.0,3.0
45712.44295330985,3.0,77.0,8.0,7.0
45943.18242184188,2.0,85.0,10.0,10.0
75670.40631246517,4.0,53.0,5.0,3.0
13953.45929915706,3.0,85.0,12.0,6.0
77726.21084135333,3.0,31.0,17.0,8.0
43599.56942489922,3.0,68.0,7.0,3.0
56663.577790645715,4.0,83.0,2.0,7.0
80776.12658766408,3.0,97.0,14.0,8.0
57583.42999326009,2.0,79.0,6.0,1.0
56680.865048229585,1.0,44.0,14.0,6.0
59333.896129406596,2.0,83.0,18.0,6.0
61871.43178564793,3.0,55.0,7.0,9.0
95246.14796147052,1.0,81.0,11.0,6.0
13966.07139565397,1.0,91.0,17.0,7.0
40764.583579653416,5.0,73.0,10.0,8.0
60352.08685359729,1.0,41.0,10.0,8.0
14887.143595149788,3.0,46.0,16.0,5.0
45014.576943124535,3.0,41.0,16.0,7.0
60370.75414332361,3.0,33.0,12.0,3.0
47022.81255278843,2.0,15.0,2.0,9.0
57029.38511317847,2.0,88.0,6.0,8.0
75655.75085667074,3.0,48.0,20.0,4.0
12124.672848762764,3.0,93.0,15.0,6.0
90813.61542444571,3.0,96.0,3.0,7.0
85512.67854149235,5.0,61.0,16.0,9.0
60227.612131402166,2.0,87.0,19.0,3.0
5404.81305329209,3.0,49.0,5.0,2.0
26033.55585110803,4.0,80.0,17.0,2.0
1173.3392178512534,2.0,63.0,5.0,5.0
241.65829411169065,3.0,99.0,7.0,2.0
72346.63631788816,2.0,83.0,6.0,6.0
27649.94522333816,2.0,51.0,5.0,4.0
10382.181011499648,1.0,99.0,19.0,2.0
34803.88150027867,2.0,35.0,16.0,8.0
75856.36683274526,5.0,59.0,14.0,2.0
41194.20820487557,3.0,70.0,19.0,6.0
79177.24300551279,4.0,95.0,14.0,4.0
75582.54677859347,2.0,81.0,20.0,9.0
85792.3599953131,4.0,60.0,9.0,5.0
47766.22998892581,5.0,69.0,18.0,4.0
65854.05004239513,3.0,90.0,17.0,6.0
63233.328164304745,2.0,45.0,3.0,7.0
82065.81968905123,3.0,48.0,4.0,3.0
74157.37373977985,4.0,18.0,10.0,4.0
34256.14050597196,5.0,51.0,9.0,1.0
99595.03122574798,5.0,62.0,11.0,6.0
95955.19502139345,2.0,49.0,13.0,9.0
98922.22565330903,5.0,5.0,4.0,9.0
42493.385069290205,5.0,11.0,14.0,6.0
19570.56787311067,4.0,57.0,14.0,3.0
10956.308794203364,2.0,27.0,14.0,2.0
7507.666009227324,1.0,97.0,11.0,9.0
44872.04081398234,2.0,56.0,17.0,7.0
26645.626509578553,1.0,48.0,13.0,4.0
54201.36614231441,5.0,81.0,5.0,4.0
12145.378690551483,2.0,61.0,3.0,7.0
62866.35190106304,4.0,99.0,6.0,8.0
80978.3081117103,1.0,66.0,19.0,4.0
87570.13141671536,5.0,8.0,10.0,7.0
23630.621109566873,1.0,69.0,6.0,2.0
16855.560576389154,2.0,59.0,8.0,9.0
81185.34214194903,3.0,10.0,4.0,3.0
14180.835037436127,4.0,53.0,16.0,4.0
6125.086771759684,1.0,19.0,12.0,3.0
27764.885477826236,4.0,95.0,12.0,2.0
28872.46111945173,5.0,94.0,12.0,2.0
5027.777338627415,4.0,57.0,19.0,9.0
26446.838378720633,4.0,56.0,10.0,2.0
34185.7144265759,3.0,22.0,4.0,3.0
71122.71739035376,2.0,38.0,9.0,7.0
89547.1203904168,4.0,24.0,5.0,9.0
13784.272630383122,2.0,15.0,16.0,9.0
65166.108791461724,3.0,97.0,14.0,2.0
21900.191537176514,2.0,92.0,13.0,3.0
10494.651457003643,3.0,73.0,20.0,7.0
10521.284523125412,2.0,63.0,5.0,7.0
62510.937808202965,1.0,89.0,8.0,1.0
67197.23261906729,4.0,93.0,18.0,10.0
16749.16635710748,2.0,11.0,11.0,5.0
53438.33761046213,3.0,19.0,16.0,8.0
74146.97493233188,3.0,88.0,7.0,3.0
5210.223359813304,2.0,44.0,8.0,1.0
29410.726820400465,4.0,43.0,18.0,7.0
71625.22276578497,2.0,88.0,18.0,2.0
59931.973947166756,5.0,93.0,6.0,3.0
67910.02315490892,2.0,9.0,7.0,10.0
94436.20735000227,5.0,9.0,6.0,2.0
35957.624457078644,4.0,94.0,3.0,9.0
72086.94769095794,2.0,75.0,4.0,8.0
95096.07906253365,5.0,92.0,5.0,8.0
60887.84551863708,1.0,95.0,3.0,7.0
64446.53816691397,4.0,94.0,14.0,2.0
10933.61265218673,3.0,83.0,11.0,8.0
79521.29929575119,3.0,33.0,4.0,7.0
70417.97221377872,2.0,8.0,8.0,7.0
28590.207887821627,4.0,36.0,16.0,4.0
93152.02959900805,1.0,17.0,6.0,9.0
43841.941878589714,3.0,72.0,7.0,7.0
10546.697581977418,1.0,40.0,20.0,3.0
73192.15217521724,2.0,56.0,17.0,5.0
70166.18037676258,4.0,92.0,18.0,4.0
69158.69393557684,4.0,15.0,12.0,4.0
46687.17783910584,4.0,21.0,13.0,8.0
75237.72997880915,3.0,31.0,20.0,8.0
461.874392573543,3.0,17.0,16.0,4.0
24639.60869093,2.0,49.0,13.0,5.0
96756.11518718956,4.0,24.0,9.0,4.0
28172.32305198202,2.0,75.0,10.0,3.0
49435.74508800009,1.0,47.0,4.0,6.0
37055.11112621432,2.0,7.0,3.0,10.0
31474.53656257323,4.0,50.0,5.0,2.0
21807.690456043038,1.0,17.0,4.0,3.0
92583.95432795509,2.0,48.0,5.0,4.0
67973.69932718023,3.0,70.0,18.0,10.0
45663.34504405017,2.0,49.0,17.0,4.0
20045.487734118316,4.0,83.0,13.0,2.0
30824.957073635538,3.0,94.0,15.0,6.0
36458.555001644985,4.0,84.0,4.0,10.0
63553.94048364699,3.0,60.0,14.0,7.0
38131.39970374971,2.0,95.0,17.0,6.0
31811.01623773857,3.0,94.0,18.0,7.0
42258.21584536766,1.0,59.0,17.0,5.0
16587.566884774318,2.0,57.0,6.0,3.0
54611.89215380388,2.0,25.0,19.0,10.0
95521.20680868479,3.0,78.0,15.0,5.0
25942.669484499285,3.0,51.0,6.0,5.0
6056.634625749965,3.0,82.0,18.0,1.0
36200.15160756238,5.0,81.0,15.0,5.0
3036.6926830856155,5.0,64.0,19.0,7.0
90378.07680698573,1.0,62.0,2.0,7.0
98615.6580362518,4.0,45.0,17.0,3.0
25688.847513884175,2.0,66.0,7.0,1.0
55349.35964915789,4.0,31.0,4.0,8.0
89401.61365317761,2.0,66.0,6.0,5.0
52600.900650005395,3.0,23.0,4.0,9.0
80726.51480479808,4.0,95.0,12.0,3.0
89862.50534763919,5.0,64.0,16.0,8.0
96116.17116717363,3.0,34.0,2.0,9.0
17740.918829794256,4.0,33.0,13.0,2.0
23771.970946563382,3.0,31.0,20.0,4.0
77132.1666511867,2.0,9.0,12.0,3.0
70625.35749279997,1.0,83.0,8.0,2.0
77250.52285368831,4.0,80.0,17.0,5.0
77754.28989980616,4.0,20.0,14.0,4.0
14581.54809258607,5.0,98.0,14.0,2.0
80507.67564994966,4.0,93.0,5.0,9.0
8704.587761432835,4.0,97.0,7.0,6.0
84041.81645184761,5.0,41.0,16.0,2.0
93241.83777060284,5.0,42.0,6.0,9.0
33550.402393959645,2.0,74.0,4.0,1.0
75367.88538004646,4.0,92.0,5.0,1.0
70010.66048220616,1.0,85.0,13.0,7.0
94268.94204849513,3.0,81.0,13.0,8.0
68475.69917219332,3.0,98.0,6.0,4.0
643.4274532331483,4.0,59.0,4.0,5.0
5362.130683062448,4.0,67.0,20.0,4.0
37920.267013251636,4.0,98.0,13.0,3.0
60002.49050312283,4.0,62.0,14.0,6.0
266.2154734372043,4.0,82.0,5.0,2.0
653.803323848481,3.0,44.0,12.0,6.0
46373.45815825254,3.0,21.0,4.0,2.0
66669.19070283273,2.0,53.0,9.0,8.0
38198.887791582834,2.0,32.0,9.0,2.0
6849.376696749078,3.0,11.0,8.0,8.0
58415.03352012859,3.0,90.0,18.0,9.0
72110.45450365209,2.0,67.0,9.0,4.0
84827.29441634424,1.0,41.0,16.0,7.0
92376.56014631302,4.0,49.0,11.0,8.0
81089.96910391578,4.0,30.0,5.0,5.0
25926.134649806372,2.0,62.0,16.0,6.0
3933.4480391572383,5.0,70.0,11.0,5.0
37740.0235639032,5.0,8.0,17.0,5.0
33833.702467629446,3.0,15.0,20.0,5.0
71860.82083941928,3.0,30.0,4.0,8.0
7896.312533757522,1.0,42.0,11.0,10.0
1737.2171280217135,3.0,37.0,9.0,3.0
93933.2461354399,4.0,8.0,10.0,10.0
73289.22097856144,3.0,60.0,8.0,5.0
79015.51800756298,1.0,42.0,2.0,1.0
86287.59094752645,5.0,22.0,6.0,4.0
38583.29881213198,3.0,45.0,16.0,9.0
32287.377095143907,2.0,56.0,13.0,4.0
37390.08403055541,3.0,26.0,20.0,3.0
79410.82050214763,1.0,65.0,14.0,7.0
13552.286257113494,2.0,66.0,13.0,9.0
38111.19120175003,5.0,62.0,18.0,8.0
17465.289741022632,2.0,84.0,9.0,6.0
24653.028577324847,2.0,18.0,9.0,3.0
6635.463244873378,1.0,30.0,17.0,5.0
85375.2853454627,5.0,69.0,12.0,2.0
1604.7530795220553,3.0,31.0,5.0,10.0
67793.08485653844,3.0,90.0,10.0,4.0
56261.34569128515,1.0,42.0,3.0,8.0
76006.0690367068,4.0,11.0,7.0,3.0
6684.855238734994,3.0,30.0,8.0,5.0
83013.73596482254,1.0,59.0,5.0,2.0
41773.16365749818,5.0,5.0,5.0,4.0
6543.226941737648,2.0,19.0,12.0,2.0
29674.57534859888,2.0,91.0,10.0,3.0
38704.28847824572,5.0,34.0,2.0,10.0
50336.85158972596,4.0,43.0,3.0,3.0
56015.77747191447,4.0,14.0,20.0,5.0
57402.94150368099,3.0,82.0,14.0,4.0
39502.159707435574,4.0,64.0,17.0,2.0
5190.033962970951,2.0,70.0,19.0,10.0
81516.36535064463,2.0,18.0,17.0,3.0
38650.230984918526,2.0,80.0,4.0,8.0
22519.768274963837,3.0,31.0,7.0,7.0
76173.28480007677,4.0,16.0,11.0,3.0
92331.18441553958,5.0,39.0,5.0,7.0
81902.89090438701,1.0,28.0,19.0,3.0
66366.72091147205,3.0,23.0,8.0,3.0
33222.90888018614,3.0,86.0,9.0,2.0
76787.2669201976,3.0,88.0,16.0,7.0
7608.993744732708,2.0,58.0,19.0,2.0
56988.95493651453,5.0,16.0,12.0,5.0
17634.614945838373,3.0,58.0,16.0,10.0
30522.407888430676,3.0,36.0,17.0,9.0
29484.266935190146,3.0,10.0,17.0,5.0
9426.484608494247,1.0,60.0,10.0,6.0
28509.185919177096,2.0,73.0,5.0,2.0
68970.39284626067,4.0,97.0,12.0,6.0
50473.396029628086,1.0,46.0,4.0,6.0
28376.56038423999,3.0,53.0,17.0,4.0
64515.50838776156,1.0,15.0,13.0,5.0
6575.113765537316,3.0,33.0,16.0,5.0
83234.45784824637,4.0,12.0,3.0,5.0
96869.327699618,2.0,94.0,12.0,4.0
29990.419504973383,1.0,95.0,12.0,7.0
37711.19509259095,4.0,80.0,17.0,8.0
36609.786810355974,3.0,95.0,10.0,6.0
6505.471692804247,3.0,48.0,5.0,4.0
30212.093855097908,5.0,8.0,6.0,5.0
29125.489735387342,2.0,83.0,14.0,8.0
86344.6170604728,4.0,33.0,20.0,4.0
80299.31526851763,4.0,84.0,5.0,3.0
58822.92986496834,2.0,95.0,19.0,7.0
41978.47751950609,2.0,45.0,10.0,6.0
81939.22511052067,1.0,62.0,18.0,10.0
41749.0834468951,1.0,37.0,7.0,2.0
84391.30737401587,2.0,83.0,7.0,9.0
54484.863288412365,3.0,99.0,6.0,3.0
58753.47492089109,5.0,47.0,13.0,8.0
8845.408207397451,3.0,89.0,6.0,5.0
14748.256322235233,3.0,39.0,17.0,6.0
89892.14045050317,4.0,13.0,15.0,3.0
27602.997126559407,2.0,68.0,15.0,2.0
24686.971761113582,2.0,52.0,6.0,5.0
63582.36263452326,2.0,83.0,17.0,8.0
30825.580079706575,4.0,55.0,14.0,7.0
46934.71939051054,3.0,73.0,19.0,8.0
56627.94581810715,3.0,28.0,18.0,3.0
20248.03630154488,3.0,24.0,5.0,4.0
20137.408141005228,2.0,29.0,4.0,7.0
15371.281406257644,2.0,95.0,5.0,2.0
53020.46854702593,1.0,46.0,10.0,8.0
89665.04714915958,4.0,16.0,5.0,7.0
16635.242597956432,3.0,18.0,17.0,1.0
54568.52068090582,4.0,48.0,2.0,7.0
87524.50479289689,2.0,36.0,5.0,4.0
3607.221229755917,3.0,51.0,17.0,6.0
21061.587540511413,1.0,34.0,4.0,3.0
85166.20258907537,3.0,49.0,2.0,7.0
7284.606833326565,3.0,77.0,5.0,1.0
88694.06097734382,1.0,29.0,16.0,5.0
90970.69965876448,5.0,79.0,20.0,4.0
76089.90437710131,1.0,100.0,6.0,1.0
87206.80405066586,2.0,26.0,12.0,3.0
7733.402862304046,4.0,75.0,2.0,5.0
87146.3732269022,4.0,5.0,16.0,6.0
13922.819445928133,4.0,66.0,18.0,3.0
45956.493682167056,4.0,11.0,4.0,4.0
97581.13915747126,1.0,50.0,14.0,10.0
78971.31238484985,5.0,99.0,8.0,2.0
22207.763016307897,4.0,41.0,6.0,10.0
87696.57120207504,3.0,81.0,18.0,7.0
49519.819293403605,3.0,8.0,19.0,10.0
32926.57863071938,4.0,15.0,5.0,2.0
12330.437692178779,2.0,91.0,6.0,10.0
40585.183960406466,1.0,8.0,18.0,6.0
34270.32664696264,5.0,44.0,14.0,5.0
66438.47159124567,3.0,51.0,17.0,6.0
79760.25398138704,2.0,24.0,11.0,3.0
78196.19596683851,3.0,19.0,2.0,1.0
10577.845578391449,3.0,33.0,18.0,6.0
18516.18011887971,2.0,99.0,3.0,8.0
96277.79964186616,5.0,58.0,14.0,1.0
7084.566844109949,4.0,70.0,11.0,6.0
16866.602141509135,5.0,39.0,4.0,9.0
68090.56024650851,2.0,90.0,19.0,4.0
49246.27953672264,2.0,56.0,16.0,7.0
9838.777166383612,4.0,89.0,7.0,6.0
3681.963854117027,2.0,17.0,9.0,1.0
90654.27028783945,5.0,93.0,18.0,10.0
30107.098804858593,4.0,45.0,18.0,9.0
21707.09720074482,3.0,26.0,11.0,8.0
36614.581499065,2.0,90.0,11.0,5.0
