random-seed,initial-population,pmut,maximum-sugar-endowment,maximum-spice-endowment,wealth-reproduction
54195.54593191485,192.0,0.05073490376541659,10.0,39.0,41.0
8451.406295979668,255.0,0.0025754838399001836,64.0,27.0,43.0
22684.955295217394,246.0,0.13151984564265756,29.0,80.0,86.0
34393.656243145204,283.0,0.09148880125267506,32.0,31.0,62.0
81253.18891814508,136.0,0.09768155414613251,45.0,28.0,31.0
56293.03886715023,253.0,0.05880000734523663,37.0,46.0,34.0
47544.82367191172,163.0,0.10346886676482783,58.0,54.0,90.0
8319.547229553462,473.0,0.1264830433572181,74.0,68.0,76.0
50848.94687169685,358.0,0.04204137757552909,65.0,18.0,41.0
13416.20432712406,226.0,0.09617126929451852,70.0,51.0,31.0
24273.083703585096,298.0,0.03341437542003172,46.0,26.0,78.0
23963.139607443485,434.0,0.16603191946684384,24.0,30.0,99.0
82741.0321331372,104.0,0.07502388000227189,21.0,69.0,61.0
81397.7038130555,108.0,0.12319756392407002,9.0,34.0,69.0
10336.319367943674,166.0,0.14479007057283758,28.0,16.0,30.0
78772.47217836879,361.0,0.024175184603657397,31.0,49.0,47.0
25933.47404785788,312.0,0.06803760842599492,70.0,58.0,42.0
26848.730132338085,203.0,0.18538517744040753,63.0,10.0,56.0
6569.453111856783,191.0,0.011654915803598832,35.0,31.0,52.0
3124.7107025161768,448.0,0.006956960227839293,68.0,42.0,46.0
68823.3230832151,175.0,0.17841190352127004,77.0,16.0,73.0
30205.67594500876,319.0,0.05484659244731763,50.0,37.0,75.0
5804.083014345376,182.0,0.002644689668636069,17.0,38.0,84.0
31058.422340275232,491.0,0.001246239076832656,29.0,8.0,65.0
53058.8456507105,269.0,0.07024502926373992,64.0,30.0,73.0
51458.07131607569,417.0,0.01198766330762493,38.0,8.0,75.0
22533.012749792695,269.0,0.09413717896804813,57.0,32.0,68.0
94713.7199879077,207.0,0.03452032918210257,49.0,7.0,93.0
63656.56396473461,392.0,0.03703491732470674,25.0,50.0,95.0
74288.94607243482,438.0,0.007828877498475583,24.0,36.0,81.0
68502.52634771426,469.0,0.11444421315203009,57.0,51.0,27.0
46015.90272636245,442.0,0.19280232771097125,44.0,50.0,45.0
91901.92239971732,498.0,0.12044235780038832,11.0,73.0,32.0
97638.41679450103,435.0,0.14981581244275463,69.0,42.0,23.0
88471.14832067993,497.0,0.16771358361613808,70.0,67.0,31.0
41754.896281028734,233.0,0.1402809007034311,24.0,14.0,51.0
26804.618886707423,167.0,0.08785785835505565,44.0,76.0,39.0
18026.345344315527,478.0,0.07388911578217205,69.0,32.0,43.0
49089.85373888718,376.0,0.19247264840143183,33.0,61.0,21.0
47967.374740800224,133.0,0.05398249288419757,58.0,29.0,43.0
92996.05420912933,356.0,0.06450297601688038,9.0,11.0,82.0
85725.6058763052,302.0,0.02989482293807244,71.0,58.0,56.0
71954.50569266791,482.0,0.059059764663967056,48.0,50.0,74.0
53396.54758242556,496.0,0.08292277782474425,68.0,29.0,80.0
15614.718195306985,136.0,0.07396317480891228,12.0,36.0,30.0
96570.43833082028,331.0,0.06603753509052171,44.0,46.0,99.0
82972.83939074198,318.0,0.08897543495336141,35.0,66.0,64.0
39728.0214249282,155.0,0.1616974656587259,74.0,70.0,33.0
50986.146157435796,402.0,0.0905439652094342,29.0,37.0,88.0
35727.146163523656,135.0,0.09465948140578168,42.0,59.0,70.0
84018.1157138176,409.0,0.14219902570090223,35.0,11.0,69.0
71337.96700166163,348.0,0.04366177968219527,71.0,47.0,73.0
51776.170996918154,111.0,0.1294715416940924,36.0,49.0,69.0
48405.64228082994,465.0,0.028525873387642255,28.0,57.0,97.0
27976.522257443714,276.0,0.1531600131644962,21.0,11.0,68.0
24464.628289408272,170.0,0.03379944625833522,48.0,58.0,91.0
95401.41755932837,465.0,0.09421166185108912,21.0,78.0,41.0
96373.52758652455,166.0,0.055080642464894,44.0,79.0,21.0
70113.91788504676,120.0,0.18641639961693945,41.0,49.0,56.0
7734.5421813388875,110.0,0.15355267685200877,41.0,23.0,89.0
33590.81665837318,441.0,0.18075785085021612,18.0,18.0,28.0
1555.3262090509663,310.0,0.09154986888769734,44.0,11.0,56.0
69533.85780394473,340.0,0.1433953407162745,17.0,8.0,33.0
24723.5977206769,204.0,0.008994091626619438,25.0,52.0,71.0
83359.0258988163,326.0,0.08937699006995706,19.0,69.0,52.0
67109.29557138619,368.0,0.18834746406488748,48.0,57.0,97.0
87922.44435024472,230.0,0.16199781819407433,21.0,16.0,96.0
91906.96320077448,463.0,0.18850978149649963,39.0,74.0,78.0
5963.969989957177,265.0,0.19044151666113168,41.0,10.0,33.0
5655.640385304417,479.0,0.1139087376945023,69.0,27.0,35.0
39919.696646237215,317.0,0.09775251949896145,46.0,73.0,81.0
64706.222882314265,292.0,0.03362250437228316,60.0,42.0,65.0
92091.4055085198,251.0,0.13766437633285453,64.0,11.0,31.0
14196.886271948695,102.0,0.1391758724142734,13.0,17.0,81.0
89693.61673342055,441.0,0.02311522481647621,26.0,10.0,64.0
65313.53458103205,242.0,0.19861380160761588,65.0,72.0,36.0
58341.77335973641,323.0,0.055378695929681504,34.0,36.0,44.0
49093.536209400896,288.0,0.06049223618550168,69.0,19.0,45.0
65285.09249652449,159.0,0.1803747763939616,53.0,9.0,34.0
26511.413321586897,290.0,0.04067344988063293,38.0,8.0,60.0
88125.20973717413,366.0,0.19636316259971723,28.0,32.0,44.0
3375.5283938239527,253.0,0.01812201636963684,45.0,33.0,93.0
83530.51819488876,163.0,0.0788775803974165,74.0,28.0,87.0
38242.55054192318,352.0,0.09115162475741079,31.0,6.0,77.0
85618.63996572877,387.0,0.0294159946151241,11.0,52.0,87.0
90216.3531757228,447.0,0.13393245386954025,42.0,53.0,27.0
53260.96514177743,129.0,0.036023978177752894,46.0,44.0,30.0
93269.20210011616,333.0,0.18876600779172273,67.0,60.0,22.0
29158.462033374788,254.0,0.0031334673283033524,63.0,31.0,45.0
4079.5704745407797,306.0,0.04658738871675934,22.0,21.0,26.0
64813.104922148406,258.0,0.04784300592263611,21.0,75.0,57.0
91744.17725021568,209.0,0.06331771517976374,79.0,42.0,46.0
31268.742651019948,491.0,0.013493653851626687,10.0,74.0,44.0
7296.6777307697985,139.0,0.06793115973040538,77.0,57.0,60.0
63603.8402756521,418.0,0.11052284451931489,76.0,15.0,66.0
48813.38997626954,129.0,0.04904386098208831,51.0,13.0,81.0
13684.294724436058,351.0,0.09085071236629899,24.0,67.0,71.0
30107.579571322072,245.0,0.035331176615549235,46.0,50.0,64.0
75376.0322479194,200.0,0.06392293470177142,77.0,18.0,41.0
86968.10115547768,364.0,0.19025320141908292,37.0,26.0,41.0
33065.723336938856,150.0,0.06912404246974038,8.0,46.0,60.0
33849.12221103596,208.0,0.14571473155262513,28.0,9.0,66.0
34039.2805400468,318.0,0.11375255266639867,71.0,74.0,88.0
86163.07084989038,236.0,0.15376341168193616,8.0,35.0,55.0
78099.47333436215,392.0,0.14236256377467874,9.0,21.0,62.0
20401.366029522735,281.0,0.1318916061458116,7.0,51.0,60.0
67699.95568673684,464.0,0.1854309280798513,28.0,49.0,97.0
61968.53983800742,346.0,0.15173145849861364,32.0,11.0,86.0
99607.626487416,159.0,0.13959571198750903,32.0,41.0,24.0
13963.94502770311,276.0,0.1609261281212633,39.0,19.0,51.0
41730.39345158757,173.0,0.01442068976114539,28.0,18.0,38.0
1736.1287759293227,495.0,0.10265307896470331,13.0,23.0,99.0
37807.14745413646,339.0,0.19876699134060932,69.0,29.0,91.0
11344.804908701983,285.0,0.08381855869549382,77.0,63.0,29.0
58483.436839801296,126.0,0.19309485396171108,36.0,63.0,26.0
69617.80857972881,233.0,0.06878669124337178,46.0,54.0,60.0
33781.79386245959,134.0,0.18831845757670124,19.0,63.0,53.0
49830.6283233056,186.0,0.15383883237837198,54.0,7.0,78.0
13039.718137295797,346.0,0.14711994111915108,40.0,9.0,73.0
85896.37082977619,484.0,0.05376083026957368,17.0,34.0,48.0
87194.172929056,164.0,0.07040761156597704,8.0,37.0,71.0
54023.05886103582,179.0,0.09379458261485614,77.0,58.0,22.0
91685.73706759173,147.0,0.10751043966120799,41.0,59.0,23.0
32848.60883509461,196.0,0.013506273953557702,78.0,34.0,75.0
46969.720320425935,169.0,0.11941788935986296,12.0,53.0,40.0
41941.210539911546,197.0,0.17924736370075778,56.0,62.0,50.0
39234.65478273486,142.0,0.19806164080306476,21.0,22.0,86.0
70129.85048797715,125.0,0.021070208707393935,43.0,14.0,61.0
49819.41024744588,438.0,0.17395624410692873,29.0,24.0,98.0
92614.14389633143,487.0,0.15796029093938152,73.0,35.0,26.0
18325.576577979187,329.0,0.16789825860623933,62.0,63.0,21.0
84175.77985682836,170.0,0.06727578720781549,51.0,50.0,79.0
93017.43770598999,132.0,0.08543646347129663,79.0,36.0,97.0
40151.13414466418,312.0,0.02754999400750835,34.0,68.0,88.0
45995.13903672541,393.0,0.1196740791836296,78.0,48.0,38.0
59513.83650210159,474.0,0.08475397556844289,41.0,74.0,81.0
51693.38888887393,291.0,0.1466736950635624,70.0,60.0,60.0
9823.038905476627,251.0,0.162565192211002,77.0,55.0,51.0
79681.497720472,483.0,0.11793900024002411,21.0,50.0,70.0
31429.29503698041,493.0,0.1616195567375036,69.0,65.0,47.0
62115.43585466966,155.0,0.16796094138698386,65.0,31.0,70.0
8119.351388653421,160.0,0.15733847478563515,79.0,7.0,91.0
3523.2160369082226,469.0,0.10865367149414602,31.0,16.0,94.0
68178.79222621281,408.0,0.0458151617006505,53.0,39.0,65.0
84173.47520251187,416.0,0.003573252656767312,44.0,14.0,20.0
85695.94330416032,460.0,0.17278313951931978,50.0,70.0,28.0
46496.57354437728,239.0,0.17646777612886932,12.0,40.0,83.0
65307.87764659918,174.0,0.060449316998463724,14.0,16.0,79.0
3383.3881740402053,492.0,0.0811224130685274,43.0,30.0,21.0
92827.22651865579,166.0,0.05728440311424361,17.0,42.0,87.0
90420.82549940988,271.0,0.05145336478875689,43.0,62.0,50.0
79047.57887159612,151.0,0.04210755789465326,13.0,28.0,49.0
89197.58664344049,344.0,0.11129047646408613,73.0,24.0,59.0
51971.595335571714,195.0,0.025951341326083545,43.0,21.0,53.0
64026.125448634884,470.0,0.16269229016406297,71.0,37.0,39.0
13112.42731477559,231.0,0.09313114224272306,13.0,74.0,55.0
95488.36733265639,323.0,0.012966820899624932,74.0,65.0,35.0
40166.52880114667,389.0,0.062456818453645105,8.0,20.0,49.0
66597.21110143431,466.0,0.19487293485591692,63.0,78.0,37.0
42354.953695112854,311.0,0.12253230538768674,50.0,35.0,35.0
96539.13845412854,269.0,0.17577036709734342,78.0,14.0,33.0
12032.09983380791,237.0,0.17682440123823276,29.0,67.0,80.0
29025.84617377367,391.0,0.07723207461166737,69.0,49.0,30.0
19934.041754538724,277.0,0.07925425791466573,68.0,30.0,32.0
32053.017194694232,477.0,0.004440038916140865,46.0,63.0,70.0
84681.35765626474,429.0,0.0021360010659049245,15.0,45.0,55.0
11234.509214211726,281.0,0.1804669144833265,39.0,46.0,66.0
31068.446297530583,305.0,0.14648458806252604,36.0,60.0,51.0
74388.09656562473,461.0,0.012300110815427657,34.0,47.0,99.0
59485.01705272149,375.0,0.08683383791013635,37.0,76.0,23.0
47657.9457966496,303.0,0.08947347576437506,14.0,52.0,89.0
18205.581679265037,396.0,0.08157281609768163,70.0,72.0,88.0
18398.47049622337,166.0,0.10234383697230434,27.0,8.0,62.0
5100.001274694156,113.0,0.10891961931213766,22.0,29.0,58.0
31930.726729247974,328.0,0.08960232997900569,39.0,45.0,41.0
7894.89062306369,458.0,0.13990352768035275,8.0,77.0,36.0
60274.83078299097,246.0,0.010833683134298956,50.0,43.0,71.0
68730.3177543049,325.0,0.09295438213567964,21.0,53.0,73.0
89009.39268208438,247.0,0.07539863885140537,19.0,62.0,65.0
41263.94206765666,242.0,0.0997716652132187,25.0,15.0,35.0
92793.70071787554,380.0,0.012786557256266274,28.0,8.0,42.0
89992.32898221104,298.0,0.0879914197036174,31.0,71.0,47.0
791.2183868602614,138.0,0.04773389931861569,25.0,55.0,72.0
70037.52838012953,277.0,0.12299222031881885,65.0,11.0,95.0
40604.34050221611,212.0,0.12030405036055809,63.0,66.0,69.0
47119.26219141895,186.0,0.10652313331803216,44.0,70.0,93.0
117.62994664053,440.0,0.05626377235366225,57.0,7.0,75.0
7739.873839265292,283.0,0.04325366905642201,45.0,25.0,82.0
50178.66468403656,293.0,0.19617706057423528,41.0,16.0,36.0
35896.57907599845,493.0,0.16848652843492196,13.0,56.0,87.0
49214.4142066085,290.0,0.12118767050386495,22.0,29.0,92.0
64318.2609536933,194.0,0.07193549897763887,61.0,30.0,83.0
38513.875785959906,295.0,0.17763259833398862,66.0,48.0,58.0
4931.997661249838,203.0,0.01940288229803895,19.0,46.0,32.0
66137.5087330364,125.0,0.19641125735465048,79.0,33.0,78.0
87907.41190174458,457.0,0.12736196913964595,70.0,16.0,88.0
85249.99358341117,482.0,0.12907596448322775,34.0,8.0,40.0
37891.164518947575,310.0,0.1977732341720888,59.0,48.0,65.0
20725.980192842937,331.0,0.12505703919892416,22.0,20.0,51.0
82493.63954602357,243.0,0.046399991198322214,75.0,11.0,45.0
30124.844643289962,455.0,0.037294998683431335,33.0,23.0,64.0
38346.47732269236,346.0,0.03641409006403436,39.0,33.0,47.0
31930.834980096595,355.0,0.10821955941634182,45.0,39.0,36.0
53546.30856099882,251.0,0.1902579546777967,29.0,63.0,61.0
8030.357017107921,466.0,0.14472056790060447,30.0,34.0,21.0
49975.139389263975,277.0,0.07464003098295716,25.0,45.0,21.0
21591.850567272435,283.0,0.07666738079777363,61.0,74.0,63.0
80437.21671952138,181.0,0.13474772453083037,66.0,77.0,92.0
18367.078879770525,175.0,0.1856151841539071,7.0,10.0,76.0
24307.198734885285,354.0,0.027463959627077594,79.0,38.0,96.0
34287.83303758774,237.0,0.049079749157787414,50.0,13.0,93.0
48978.475457597735,129.0,0.0790597191752104,16.0,18.0,88.0
93470.21032708415,146.0,0.07179617680793564,57.0,52.0,71.0
85666.95151755978,189.0,0.17961419920144506,50.0,59.0,79.0
41119.35664136828,462.0,0.04099422503868249,51.0,33.0,77.0
60239.76740751127,402.0,0.15647229653582495,39.0,19.0,98.0
3641.0494275778283,446.0,0.19544200347546611,75.0,62.0,62.0
33213.58834699192,257.0,0.14981494793819056,64.0,69.0,53.0
77031.6726200572,116.0,0.06034344651148032,13.0,71.0,21.0
64877.62246271465,473.0,0.08721900616129959,38.0,70.0,83.0
37777.16914056819,264.0,0.1779092940185965,66.0,72.0,49.0
61167.94042810476,349.0,0.007188612236626879,27.0,58.0,20.0
69289.09008224054,363.0,0.1552239734109875,36.0,78.0,51.0
43216.0244623626,340.0,0.1457463342163204,71.0,60.0,46.0
46201.174420624484,466.0,0.15420795688834346,11.0,79.0,74.0
38207.246445910074,109.0,0.06869712967650608,67.0,68.0,41.0
87630.10992912932,154.0,0.043172874452335135,26.0,27.0,58.0
56209.15012561644,351.0,0.15044635387115726,35.0,6.0,26.0
88971.00848585629,393.0,0.11458307370101567,76.0,45.0,52.0
34794.66068889321,492.0,0.01359956126128714,20.0,43.0,20.0
45122.92402016474,120.0,0.03996052791256049,33.0,59.0,99.0
21169.695661078444,203.0,0.026918716180236224,64.0,51.0,81.0
81416.56488509696,268.0,0.13830339814213752,14.0,44.0,77.0
5426.045967437731,120.0,0.12290496174149934,36.0,78.0,29.0
51956.596284664556,184.0,0.11854861476562002,66.0,50.0,55.0
23282.611633301454,360.0,0.16898397823348657,74.0,24.0,81.0
89423.44404494054,364.0,0.16130671826360468,75.0,32.0,29.0
37655.84384962846,153.0,0.02610950600075708,7.0,67.0,43.0
93800.25389929536,133.0,0.08693880294769239,13.0,65.0,65.0
27021.212682991074,232.0,0.09352586974762721,28.0,76.0,99.0
2857.5353706356846,484.0,0.17974866344049825,17.0,46.0,89.0
62848.67641132172,460.0,0.04449444362807693,10.0,44.0,25.0
34795.50574786702,419.0,0.005367157857303373,11.0,64.0,78.0
47209.62414897068,494.0,0.06826352081451136,73.0,73.0,39.0
79751.03012620244,450.0,0.0681612857999064,44.0,31.0,54.0
66935.12057911207,310.0,0.025192764234579303,22.0,28.0,55.0
37294.42293456076,281.0,0.11217166539087353,37.0,69.0,34.0
14439.984664438114,447.0,0.12525576197001734,74.0,20.0,89.0
55173.89141176626,452.0,0.12328140328210851,59.0,37.0,51.0
34885.44960173586,150.0,0.0009213061022502079,52.0,16.0,51.0
56212.25800096766,244.0,0.10338036104786255,8.0,42.0,32.0
84924.86302283176,270.0,0.0771909572846691,61.0,20.0,51.0
43059.98779138071,193.0,0.07205552231589192,66.0,77.0,47.0
84024.8244513452,311.0,0.14329754430907157,47.0,11.0,78.0
65176.686639497355,396.0,0.05113501851722024,72.0,45.0,37.0
39548.2866314376,315.0,0.14452789031971114,54.0,15.0,75.0
49538.63435399574,315.0,0.18548667097248178,51.0,38.0,62.0
88191.80157429985,108.0,0.16891053090316221,15.0,50.0,68.0
78618.28550891495,280.0,0.1808149288960955,52.0,31.0,64.0
40769.37671403991,439.0,0.03323585888538305,23.0,78.0,43.0
6200.352663296418,118.0,0.03929122030944565,13.0,40.0,82.0
50622.55235866673,226.0,0.02979703195873682,7.0,72.0,67.0
99836.941917277,472.0,0.04486459447054328,22.0,10.0,53.0
66566.62746824854,236.0,0.12809480315235533,26.0,11.0,23.0
50989.58462994462,422.0,0.11851105587727845,52.0,30.0,94.0
16558.360707505715,312.0,0.11816516300883127,54.0,15.0,27.0
52369.52850165387,382.0,0.18268615856026665,28.0,45.0,37.0
73924.51272338796,235.0,0.12497930366687181,9.0,23.0,54.0
55264.52579318398,364.0,0.13781183724543175,34.0,39.0,75.0
17313.525996178796,245.0,0.17965257915221827,18.0,27.0,79.0
44690.320290310294,370.0,0.014735123499903314,51.0,69.0,71.0
47479.154112771845,140.0,0.03085193785365188,67.0,56.0,96.0
81400.88560179359,263.0,0.07057559473727995,19.0,11.0,85.0
91082.63072143267,126.0,0.18967921703980595,46.0,77.0,74.0
28673.739364499197,207.0,0.11072020209223293,27.0,33.0,69.0
94991.85821233352,178.0,0.028629228229420822,8.0,23.0,69.0
89134.19956710716,122.0,0.10954744434859726,73.0,63.0,25.0
2090.534408646666,266.0,0.11234884985464291,15.0,70.0,43.0
24308.240169120192,446.0,0.02981408290923906,10.0,10.0,33.0
50573.73836918742,463.0,0.1813778989957029,43.0,13.0,85.0
79222.16864745358,421.0,0.050669005582486396,28.0,53.0,68.0
8120.534464270855,219.0,0.19769727440168253,26.0,38.0,95.0
44764.48751607645,457.0,0.08946373532270589,20.0,59.0,85.0
97443.94116071344,338.0,0.0015647379746862367,76.0,35.0,73.0
53851.130652849606,287.0,0.03149785795328304,41.0,29.0,45.0
76544.21647392106,263.0,0.055308780290696885,31.0,57.0,82.0
63948.37523350952,137.0,0.19560160507025737,68.0,52.0,72.0
8053.286389227152,227.0,0.17611096173633045,71.0,67.0,79.0
86731.89904493977,275.0,0.038732080335537926,24.0,69.0,71.0
48817.46970334116,257.0,0.19049183230281838,70.0,33.0,34.0
56665.97379890314,199.0,0.08517553177507171,72.0,74.0,90.0
55155.90938851062,238.0,0.15564970970815556,43.0,61.0,66.0
80544.41830248841,173.0,0.09615558497210747,71.0,60.0,73.0
46181.93710850097,498.0,0.10835224969648144,27.0,6.0,22.0
47242.84629945238,461.0,0.14505920015345344,60.0,49.0,42.0
48261.0928806676,383.0,0.07487077574152592,75.0,8.0,88.0
43848.970200073934,301.0,0.005396009987210126,39.0,59.0,60.0
68696.3125758966,209.0,0.10486427627219846,56.0,70.0,47.0
77234.6094988825,177.0,0.17962738855810245,72.0,67.0,26.0
47729.50447177552,199.0,0.07692389907388662,13.0,62.0,67.0
94802.57050339709,220.0,0.10944510530828258,71.0,26.0,89.0
61857.16249789136,222.0,0.19276551295186306,37.0,8.0,73.0
36467.7106764053,210.0,0.004284541350081961,51.0,76.0,78.0
64873.73191424966,119.0,0.0905028115728897,7.0,44.0,66.0
21234.399615407485,314.0,0.19915565218551276,42.0,59.0,44.0
67057.07552712923,209.0,0.01127474350195814,24.0,38.0,37.0
10683.640912357132,251.0,0.10434908602421991,41.0,75.0,65.0
29782.679045828238,326.0,0.1092322385444347,44.0,64.0,76.0
5723.491434355044,405.0,0.06410690154284619,44.0,19.0,70.0
93282.3444843268,327.0,0.10357567013295255,44.0,49.0,42.0
20575.20519895555,170.0,0.1584257743902302,39.0,62.0,40.0
94914.38596549061,232.0,0.05574431713758006,62.0,20.0,79.0
57103.188284816235,365.0,0.09863176672724892,9.0,59.0,71.0
25805.63257971827,341.0,0.11390887233350816,43.0,18.0,77.0
69185.1077293009,246.0,0.1139065029563632,21.0,47.0,44.0
93717.42770921478,481.0,0.033891981649322056,45.0,20.0,91.0
75554.07836215051,131.0,0.024457139694717148,52.0,20.0,68.0
51001.338712640136,333.0,0.02947548963580944,48.0,62.0,92.0
23829.16486599157,497.0,0.034622602258693895,75.0,39.0,59.0
6296.941797740987,276.0,0.18642065869421887,57.0,33.0,31.0
94055.67533208107,331.0,0.19834635526034738,74.0,74.0,45.0
29781.083683761583,345.0,0.17692408796372425,45.0,44.0,20.0
62566.94247140213,308.0,0.035484979404063144,57.0,47.0,81.0
44151.1166576638,113.0,0.054529832294788076,48.0,61.0,38.0
24957.309402918283,443.0,0.1814564980398538,27.0,45.0,55.0
53912.73952764348,460.0,0.0629053106000985,58.0,72.0,74.0
62089.81203252697,282.0,0.016729559877873324,17.0,10.0,97.0
10019.713822775424,360.0,0.09434797937999449,79.0,29.0,76.0
65090.63492837705,150.0,0.11273508400198438,53.0,42.0,55.0
45033.08501521332,264.0,0.05653276071634923,45.0,50.0,33.0
15906.384608596876,480.0,0.168203725858337,42.0,12.0,53.0
80877.67219489548,284.0,0.07911383749657322,54.0,73.0,66.0
19832.619454006825,316.0,0.19625884888926423,50.0,32.0,65.0
20046.803077699824,197.0,0.1035557676246952,70.0,33.0,64.0
9456.124716859904,395.0,0.1113714506324997,65.0,67.0,93.0
52600.95625673443,479.0,0.14667433116842798,27.0,59.0,98.0
49207.04811308611,304.0,0.01417513216455637,80.0,8.0,97.0
8223.102025305785,293.0,0.03074403428240029,41.0,33.0,36.0
36459.136802833054,126.0,0.05047789622673591,59.0,24.0,53.0
94152.49172900907,216.0,0.04123707497002338,39.0,66.0,56.0
92513.31852179069,362.0,0.06247141990242309,12.0,21.0,69.0
2582.548817783302,146.0,0.0628750616491109,36.0,43.0,82.0
33653.91794265251,198.0,0.020028407424861807,23.0,14.0,27.0
92496.6540616422,443.0,0.13723348610602237,27.0,56.0,82.0
5047.625597757474,190.0,0.10183597123321918,79.0,72.0,31.0
2707.086205691538,490.0,0.16015517210852462,8.0,43.0,96.0
89529.92976382286,231.0,0.09804177319086078,74.0,11.0,78.0
98798.36259317915,214.0,0.14637568700175121,38.0,46.0,82.0
60871.47271284755,383.0,0.04597874593332714,62.0,38.0,31.0
88895.68269999338,347.0,0.07076841366557007,43.0,74.0,99.0
55842.69364578008,472.0,0.05297127400515749,79.0,35.0,86.0
4116.573357733002,432.0,0.18800096848789538,75.0,18.0,47.0
51958.73947702357,486.0,0.15537454274575757,14.0,27.0,44.0
67810.30221806474,342.0,0.021979291231279285,18.0,30.0,54.0
69996.2974204109,278.0,0.05401484102740515,49.0,70.0,60.0
49792.24530308348,144.0,0.07488216398400908,18.0,51.0,56.0
7971.847008231841,178.0,0.11653955178405365,68.0,53.0,23.0
57782.16691451108,233.0,0.17500107121922298,37.0,72.0,30.0
55968.18608822172,131.0,0.11959556679851616,28.0,62.0,42.0
14117.950857998787,147.0,0.041644233963576596,17.0,51.0,83.0
6788.208654741983,153.0,0.10841556335788056,53.0,7.0,29.0
10434.63763434247,258.0,0.04700962967577649,60.0,27.0,98.0
68513.68258568361,193.0,0.036465273082179304,18.0,47.0,94.0
34342.91570094396,479.0,0.007977475199968364,9.0,25.0,85.0
84275.2912822966,159.0,0.10182796390141927,59.0,8.0,86.0
35955.43673163984,241.0,0.1961239780063034,71.0,37.0,87.0
15581.73253604877,117.0,0.05218255248015646,18.0,19.0,42.0
54987.31630563939,333.0,0.1719802122053097,16.0,74.0,64.0
61355.106791876344,487.0,0.08355996888352349,26.0,74.0,73.0
95881.463612135,133.0,0.050127894585563104,46.0,39.0,36.0
61489.00285309617,157.0,0.1591101149067015,73.0,44.0,67.0
44470.25745235083,324.0,0.17870701184961085,78.0,22.0,28.0
19216.74500162207,411.0,0.1964797918449265,60.0,55.0,70.0
82713.3929276483,337.0,0.14172117572636345,61.0,19.0,69.0
73377.83284254659,110.0,0.1711340175028687,9.0,46.0,76.0
23598.38248264192,309.0,0.02043049010765199,25.0,36.0,100.0
16004.969972529849,347.0,0.09340056799992738,28.0,80.0,44.0
28962.06777382154,127.0,0.08518946126924212,54.0,8.0,55.0
97228.42746090685,188.0,0.17202129284537712,33.0,60.0,62.0
3833.6619734000874,168.0,0.10260269525551242,16.0,59.0,30.0
73929.69690843925,241.0,0.024441584823892117,50.0,47.0,51.0
7986.167097896683,327.0,0.020863531063856924,79.0,45.0,68.0
28066.703963177668,455.0,0.10999913619171459,20.0,28.0,24.0
92055.85894964846,371.0,0.09868564352278963,9.0,30.0,87.0
60520.51370539694,455.0,0.03430166005919557,76.0,44.0,34.0
99483.87656934567,375.0,0.01254148733505267,73.0,43.0,92.0
14009.852699055464,227.0,0.049549775271520206,20.0,32.0,40.0
61772.31369171391,228.0,0.1602336378585546,30.0,65.0,28.0
91031.17466025127,479.0,0.10839547712529377,36.0,58.0,72.0
37209.72656021747,289.0,0.00018076935237778537,50.0,32.0,29.0
46777.43832768923,154.0,0.08203363248396973,68.0,21.0,90.0
70867.14645103154,158.0,0.05483522521451914,42.0,51.0,90.0
31304.422072769798,183.0,0.1127407974790977,12.0,18.0,29.0
48970.42714381938,235.0,0.08612191959583633,70.0,40.0,30.0
63404.2098557112,352.0,0.012579336275855968,41.0,26.0,45.0
94235.91702798943,250.0,0.024116326451495952,62.0,47.0,97.0
23645.882224198038,101.0,0.15724665912620778,69.0,40.0,38.0
83590.59740394796,476.0,0.01683117722996803,57.0,50.0,96.0
86425.83135389694,159.0,0.04956083610591136,80.0,25.0,87.0
93772.04589915174,422.0,0.0022372841742592134,6.0,51.0,21.0
23307.77473850013,402.0,0.03999048453689487,12.0,78.0,42.0
20301.12686730561,358.0,0.08697883441840382,58.0,39.0,75.0
93263.60217145551,257.0,0.052652243763788326,57.0,28.0,32.0
63667.33674880497,454.0,0.12241080036990244,43.0,54.0,34.0
47278.933477964776,281.0,0.05217274810785891,44.0,8.0,47.0
13552.171432087896,410.0,0.12011344174789446,59.0,72.0,48.0
96109.11458738075,162.0,0.06861267783430028,15.0,41.0,73.0
93428.09402919433,419.0,0.04468404044569849,21.0,66.0,93.0
47903.27373895353,144.0,0.17826580956409338,15.0,27.0,28.0
74256.01175211195,321.0,0.030572657421335504,58.0,65.0,73.0
76169.48725359439,107.0,0.10181087882293607,31.0,36.0,44.0
20131.7559741217,209.0,0.0939811963721719,72.0,6.0,84.0
70086.03637823231,113.0,0.17716167154888465,79.0,21.0,50.0
6180.707893401714,462.0,0.11055131096065202,63.0,63.0,79.0
52649.24821531042,401.0,0.11855481177567617,44.0,30.0,88.0
65570.37132932122,409.0,0.025694986223749307,24.0,23.0,76.0
19147.49691183881,207.0,0.10762882226575397,73.0,35.0,45.0
74850.30080219093,286.0,0.043290470235782676,63.0,50.0,98.0
29667.198299208976,425.0,0.16602109552079009,53.0,19.0,78.0
25778.20163777241,482.0,0.0998356579528039,16.0,32.0,85.0
26862.41004693632,192.0,0.09192540301393148,44.0,70.0,75.0
45574.65559161801,230.0,0.18411705280742985,9.0,73.0,23.0
