random-seed,radius,av-att,weight-soc-ben
30339.907340790054,5.0,1.0,9.0
74430.73834655818,4.0,1.0,3.0
99857.89922011127,7.0,0.0,8.0
22952.53164675388,4.0,-0.0,5.0
67760.4655640924,10.0,1.0,3.0
25529.304622228217,1.0,-0.0,10.0
29606.972660712287,9.0,-1.0,6.0
5003.776456294274,4.0,-1.0,5.0
76898.35768434787,4.0,1.0,5.0
35278.84077793051,4.0,-1.0,3.0
1006.3858540159355,8.0,-0.0,4.0
4917.51230297187,9.0,1.0,1.0
39753.310344162695,7.0,-0.0,8.0
73602.57504330362,0.0,1.0,5.0
5064.974576444821,6.0,-0.0,7.0
19168.489085515634,10.0,1.0,2.0
36021.77027061092,8.0,0.0,8.0
77429.36122191786,4.0,-1.0,9.0
26342.83493945489,9.0,1.0,2.0
47748.25620314142,2.0,-1.0,2.0
41042.112801090254,4.0,1.0,2.0
27259.458144806336,8.0,-1.0,9.0
1072.7564674757803,7.0,0.0,4.0
98598.63149788305,4.0,1.0,6.0
75211.84044772646,4.0,-1.0,6.0
30388.799765681524,0.0,0.0,6.0
23809.216194801567,9.0,-0.0,1.0
44205.58782320141,8.0,0.0,5.0
5389.2496371379975,9.0,0.0,1.0
58909.82609030889,1.0,-1.0,4.0
2556.129393716117,9.0,1.0,1.0
15494.900597455373,9.0,-0.0,1.0
28779.605635625136,8.0,0.0,3.0
48865.08095330733,5.0,0.0,3.0
81567.8296165094,10.0,-1.0,9.0
71515.45849812734,7.0,-0.0,8.0
95556.38052984625,1.0,-1.0,6.0
84925.26631381849,9.0,0.0,2.0
57362.63667689476,3.0,-0.0,8.0
60301.73604762281,0.0,-1.0,7.0
89670.03617942163,9.0,-1.0,9.0
8722.427624124899,1.0,-0.0,1.0
19185.109457642386,9.0,-1.0,7.0
16711.98359119671,4.0,1.0,1.0
12703.444480676084,7.0,0.0,5.0
7936.298357787091,1.0,-1.0,2.0
44435.92579497574,5.0,0.0,6.0
11449.666552599523,0.0,-0.0,7.0
434.15192538607187,5.0,-1.0,0.0
72498.5734555208,5.0,-1.0,2.0
68226.5482652464,10.0,-0.0,4.0
2318.411019574173,3.0,-1.0,2.0
66382.95385131317,8.0,-0.0,3.0
25275.433522125575,6.0,-1.0,6.0
93299.96259466608,6.0,1.0,4.0
17571.318205725758,9.0,-1.0,3.0
68935.31124280956,6.0,-1.0,5.0
5290.310996478725,2.0,0.0,2.0
17108.960416142007,3.0,-1.0,2.0
6607.1066809174845,3.0,-1.0,7.0
47083.00398603705,3.0,1.0,8.0
70958.41477389127,4.0,1.0,0.0
61046.99375138385,9.0,1.0,1.0
93477.10333067937,10.0,-0.0,1.0
54999.6624673459,2.0,1.0,1.0
28069.137765650434,1.0,-0.0,4.0
9186.914774189763,8.0,0.0,7.0
90592.08090728255,8.0,-0.0,4.0
22003.209588172052,1.0,-1.0,3.0
15976.321873284538,2.0,-0.0,8.0
18629.609958721256,9.0,1.0,7.0
6564.781627308163,9.0,-0.0,6.0
15577.671029627192,6.0,1.0,9.0
23255.51496452691,3.0,0.0,2.0
72736.72856822894,6.0,0.0,5.0
88913.40381474757,2.0,-1.0,6.0
41727.839498353766,5.0,-0.0,4.0
93631.8447173673,0.0,-0.0,1.0
33115.74319209589,8.0,0.0,4.0
65012.23523540768,3.0,-1.0,3.0
12361.988514917537,5.0,1.0,1.0
53390.45429933941,4.0,0.0,1.0
69166.2447747406,6.0,1.0,1.0
2763.480088122459,2.0,0.0,7.0
53715.31278074048,4.0,-0.0,4.0
23325.11464582434,7.0,-0.0,1.0
71553.1644942722,6.0,1.0,10.0
64608.49816377552,1.0,1.0,8.0
62720.49032437783,0.0,-0.0,1.0
34762.62598230027,9.0,0.0,4.0
96210.22804307415,9.0,0.0,1.0
98062.25100997086,9.0,-1.0,1.0
84012.06141137243,2.0,-0.0,7.0
97039.6677405136,5.0,0.0,6.0
88973.39765581103,4.0,-1.0,0.0
43799.84030957245,5.0,1.0,7.0
67227.40321760564,8.0,1.0,6.0
26176.295784265767,6.0,-0.0,6.0
6462.2284966506495,0.0,0.0,4.0
24439.876215086068,9.0,0.0,2.0
92031.49740332308,7.0,0.0,0.0
60384.94502592882,3.0,0.0,2.0
32705.38453939367,4.0,-0.0,2.0
9609.749679576633,2.0,-0.0,7.0
95380.63365510131,1.0,0.0,5.0
62785.92948475856,5.0,-0.0,2.0
91754.01745844929,4.0,1.0,10.0
47981.844026767096,1.0,-0.0,1.0
30878.60254263859,3.0,0.0,1.0
44804.80628517173,8.0,-0.0,0.0
90834.2909542019,1.0,-0.0,6.0
96275.50541636223,2.0,1.0,7.0
61254.042353491095,6.0,1.0,4.0
12052.05067761642,5.0,-1.0,1.0
40780.44937400181,8.0,-1.0,8.0
45788.90554152928,4.0,-1.0,8.0
95360.16948551993,9.0,-0.0,7.0
98652.03889116462,2.0,0.0,5.0
76025.40512491291,4.0,-1.0,2.0
28352.326607673458,2.0,-1.0,4.0
86977.62967518857,7.0,-1.0,7.0
11674.234548553437,1.0,-0.0,10.0
78530.23225568539,6.0,-1.0,6.0
66099.70539731099,8.0,1.0,5.0
37100.51550228232,5.0,-0.0,4.0
963.3170707200303,7.0,-0.0,7.0
50900.29564609434,4.0,1.0,8.0
97990.81591351044,9.0,0.0,9.0
25649.658838783136,6.0,-0.0,8.0
52618.183316272414,0.0,-1.0,2.0
94005.36184195778,4.0,-0.0,5.0
49170.46966319429,6.0,-1.0,6.0
11646.962958325346,7.0,-0.0,1.0
41950.53285552916,5.0,-0.0,8.0
1025.444440412381,6.0,-0.0,4.0
46476.6079032065,8.0,-0.0,4.0
50914.06067446624,3.0,-1.0,9.0
53939.727470028236,3.0,0.0,4.0
51252.0599704271,7.0,0.0,4.0
14522.689583022722,1.0,-1.0,3.0
78327.33216640202,2.0,-1.0,5.0
91413.32331109523,2.0,0.0,9.0
66640.65684756915,6.0,-1.0,1.0
27034.4549896643,10.0,-0.0,4.0
90905.03294249359,2.0,-1.0,10.0
78010.58050080687,4.0,0.0,3.0
9975.52495120583,7.0,-1.0,7.0
81446.97886333989,8.0,0.0,6.0
13056.36764783126,8.0,0.0,2.0
95743.5049379198,8.0,1.0,2.0
47383.25880903416,1.0,-0.0,2.0
55820.081385596066,1.0,0.0,6.0
69365.20232612446,1.0,-1.0,0.0
27556.698978478445,1.0,1.0,8.0
83238.48984150337,1.0,0.0,8.0
60237.75595985562,2.0,-1.0,8.0
6681.40192390192,8.0,1.0,7.0
13897.554795663971,3.0,-1.0,1.0
5971.674632105763,3.0,1.0,3.0
79814.01902878562,2.0,-0.0,9.0
65771.05587117563,6.0,-0.0,1.0
75152.71433395776,8.0,0.0,1.0
42836.11567790091,7.0,-0.0,3.0
12232.253203062599,6.0,0.0,3.0
59520.0220227075,7.0,-0.0,8.0
94474.7775016159,10.0,-1.0,0.0
9267.863279839343,4.0,-0.0,2.0
76272.411615087,1.0,-0.0,3.0
54447.18238197446,8.0,0.0,1.0
63933.73464080463,1.0,0.0,7.0
35313.873543331305,4.0,-1.0,3.0
74035.04337379689,5.0,1.0,8.0
90470.79887585198,2.0,0.0,8.0
33851.1950353016,2.0,-0.0,4.0
35003.18786156792,7.0,-0.0,9.0
37897.30593210588,4.0,0.0,1.0
43852.274389940525,9.0,-1.0,3.0
64277.31117962671,7.0,0.0,3.0
59512.33756510675,4.0,-1.0,7.0
66621.59010377001,5.0,-0.0,1.0
2532.2444797746543,5.0,1.0,7.0
90896.16622600635,9.0,0.0,8.0
724.4357045589713,0.0,-0.0,6.0
63170.64298289822,9.0,0.0,9.0
36367.49015643218,8.0,0.0,6.0
50292.7086515083,5.0,-0.0,8.0
84726.93281858353,7.0,-0.0,9.0
96320.33812985457,5.0,-0.0,0.0
86529.01502200952,8.0,0.0,6.0
55136.15645959976,3.0,-1.0,5.0
82407.01320226476,7.0,1.0,2.0
12354.900354679816,5.0,1.0,3.0
6655.100537823893,5.0,0.0,8.0
72726.01718146702,5.0,-0.0,2.0
9503.423146746667,8.0,-1.0,8.0
65150.18756580024,2.0,-0.0,8.0
42509.34872290285,2.0,-0.0,6.0
37912.180916476435,7.0,0.0,5.0
91139.36203802143,1.0,-1.0,5.0
18739.748499371148,1.0,-0.0,5.0
25152.851839966734,6.0,-1.0,3.0
23373.651405217446,8.0,-1.0,5.0
81569.75846114423,1.0,0.0,9.0
26167.162461711298,10.0,0.0,5.0
72334.81800291504,8.0,-1.0,10.0
32261.601833355766,9.0,1.0,8.0
1960.134943382316,1.0,0.0,1.0
54443.42916929507,6.0,1.0,9.0
38228.98997911566,8.0,-0.0,4.0
79905.28759277346,8.0,-0.0,4.0
27878.060101791627,6.0,1.0,1.0
14905.7577322151,8.0,1.0,2.0
66928.69012384894,3.0,1.0,10.0
66889.59127926911,5.0,0.0,7.0
77025.47615484975,6.0,-1.0,4.0
47542.032283622226,2.0,-1.0,8.0
13206.727565278188,9.0,-1.0,8.0
54855.40763408043,7.0,-0.0,6.0
80973.87284574352,3.0,1.0,7.0
78230.90821093187,9.0,1.0,3.0
21438.34200004489,0.0,-1.0,1.0
84793.09115054441,5.0,-1.0,5.0
1028.9140923971484,9.0,0.0,9.0
62634.03907723029,9.0,-1.0,4.0
42934.886190997524,3.0,-1.0,0.0
78875.04650917386,2.0,0.0,3.0
50357.353491023154,8.0,-0.0,2.0
9137.996471362665,5.0,-0.0,7.0
81819.0779781301,3.0,-0.0,3.0
27326.18096731213,9.0,0.0,7.0
44102.38022463406,4.0,0.0,5.0
90749.19295777076,9.0,-1.0,1.0
27961.30856576895,5.0,0.0,5.0
25491.455391047395,0.0,0.0,1.0
20668.732844905717,0.0,1.0,7.0
4839.4821944650075,2.0,1.0,3.0
92728.91728342471,7.0,0.0,6.0
77997.45454045213,6.0,-0.0,3.0
2111.279696021384,9.0,1.0,3.0
45689.43989804202,8.0,1.0,5.0
46457.745578962036,2.0,-0.0,2.0
75182.21959901885,5.0,0.0,7.0
67326.95495246579,6.0,-0.0,2.0
6389.598281840605,5.0,0.0,1.0
37749.39604652183,4.0,1.0,1.0
47468.08694268332,8.0,-1.0,1.0
62365.10741362621,7.0,0.0,6.0
76949.27411673304,6.0,-1.0,2.0
83453.59460518586,5.0,0.0,2.0
6427.773364209077,5.0,-1.0,6.0
50767.204607540116,9.0,1.0,4.0
37078.70960073293,10.0,-0.0,3.0
88658.12959384096,3.0,0.0,2.0
89944.27882825052,2.0,-1.0,0.0
18527.309021617635,2.0,0.0,5.0
6878.839927343227,5.0,-1.0,1.0
10166.979340913398,6.0,0.0,4.0
35629.34139743348,2.0,0.0,8.0
99746.52799615412,3.0,1.0,8.0
65375.012161638355,3.0,-0.0,6.0
87400.93455666042,6.0,-1.0,3.0
49616.804246851956,7.0,0.0,9.0
32173.530458474055,8.0,1.0,2.0
57670.47981233011,8.0,1.0,1.0
67217.91882296787,4.0,-1.0,4.0
74299.0605134168,5.0,1.0,1.0
54955.6140321812,4.0,0.0,8.0
79033.34645834062,9.0,-0.0,9.0
35810.762258531635,5.0,1.0,3.0
26740.63190748259,4.0,-1.0,4.0
37219.806136612235,4.0,-0.0,7.0
77467.19593281535,6.0,-1.0,3.0
9508.22323939287,1.0,-0.0,1.0
93215.4749588299,9.0,-1.0,9.0
68172.88757030439,3.0,1.0,10.0
78965.36467303384,3.0,-1.0,7.0
78828.11857457779,1.0,-1.0,10.0
45586.826870582976,0.0,-1.0,8.0
65058.74696807625,6.0,-1.0,6.0
84002.66110369509,3.0,-1.0,1.0
27683.243148883947,6.0,-0.0,6.0
68379.81754038499,4.0,1.0,5.0
597.1376131677455,3.0,-0.0,1.0
12464.65648797936,6.0,0.0,7.0
99832.1286570791,3.0,0.0,7.0
52980.65194348714,9.0,-0.0,3.0
90299.67591557138,1.0,0.0,3.0
22241.670459015728,4.0,0.0,0.0
96196.26145776246,9.0,1.0,1.0
81368.2327411813,1.0,-1.0,8.0
61133.30426299136,0.0,-1.0,9.0
41369.741468597225,3.0,-0.0,8.0
72461.56008329563,1.0,0.0,9.0
85210.94412483159,2.0,-0.0,0.0
34305.862917234736,4.0,-0.0,4.0
98723.29066536282,1.0,-0.0,2.0
99817.23008638679,1.0,-0.0,3.0
58864.468961921375,8.0,-1.0,2.0
96472.98782401031,10.0,-0.0,1.0
40712.99665976556,5.0,-1.0,3.0
53274.0823860549,7.0,-0.0,6.0
33496.26376049685,1.0,-0.0,6.0
67773.14414274442,5.0,1.0,2.0
7678.013145605044,2.0,1.0,1.0
52803.43421695649,3.0,0.0,2.0
80771.6259585838,9.0,0.0,6.0
14949.052831593184,9.0,1.0,8.0
62500.61181613147,3.0,0.0,8.0
27813.136132974596,1.0,-1.0,9.0
67701.31817885432,3.0,-0.0,8.0
52190.533297555965,2.0,1.0,2.0
64423.961400558386,6.0,-1.0,5.0
41405.13832677604,3.0,-1.0,3.0
52070.82672177993,1.0,0.0,5.0
6200.7661630671055,9.0,0.0,4.0
31611.48211381942,4.0,1.0,7.0
40034.07278828599,3.0,-1.0,9.0
61808.875791452,6.0,-0.0,3.0
2375.377045405739,10.0,-0.0,4.0
97592.46272220387,2.0,0.0,9.0
50251.49120576003,5.0,1.0,2.0
67543.44541919223,7.0,0.0,5.0
59042.31914540118,1.0,0.0,8.0
79027.03309756125,4.0,-0.0,6.0
70130.94504083079,6.0,-0.0,4.0
74774.28916845143,3.0,0.0,1.0
84634.93701219364,0.0,-1.0,5.0
30824.46770760662,6.0,-0.0,9.0
24854.91839714377,6.0,-0.0,9.0
44302.03226952332,5.0,-1.0,2.0
40789.43872501284,4.0,0.0,2.0
19001.54479203119,9.0,-0.0,8.0
24104.89648651096,7.0,-1.0,6.0
73242.97021422262,7.0,1.0,3.0
15407.207352294417,6.0,-0.0,9.0
1181.3023220568266,2.0,-0.0,7.0
22050.708669669602,8.0,0.0,3.0
76394.5189057656,10.0,1.0,8.0
58458.1279875512,0.0,1.0,0.0
83908.87358851483,4.0,1.0,3.0
61523.76051648,2.0,1.0,8.0
26910.08552965311,1.0,1.0,5.0
34515.68609494641,8.0,-1.0,1.0
14347.55541050414,3.0,1.0,2.0
15193.884388192078,1.0,0.0,5.0
50699.159459577015,3.0,-1.0,5.0
60208.60322952484,3.0,0.0,5.0
73766.1851834421,0.0,1.0,7.0
70456.38355993376,1.0,1.0,7.0
38524.54268663585,6.0,-0.0,5.0
68990.99924498306,4.0,0.0,10.0
15184.494124601333,7.0,-1.0,6.0
69117.8437160132,2.0,-0.0,10.0
87195.76387331943,8.0,-1.0,2.0
87569.37243495157,6.0,1.0,3.0
61678.8828760264,2.0,-1.0,6.0
22455.130909108684,3.0,-1.0,9.0
93876.6285013779,7.0,-0.0,8.0
5314.934403543518,4.0,0.0,3.0
92288.08205840056,10.0,-1.0,1.0
738.5606362153208,7.0,-1.0,6.0
53169.28961165602,4.0,-0.0,4.0
10830.313472482065,8.0,1.0,7.0
97005.92498500463,2.0,1.0,1.0
55459.905584503256,7.0,-1.0,2.0
51489.07116730047,0.0,1.0,4.0
60746.15618497221,9.0,-0.0,5.0
11760.120648505883,3.0,0.0,8.0
26269.915846849166,10.0,-0.0,0.0
70704.44846955962,2.0,-0.0,8.0
89382.43750895538,1.0,-0.0,1.0
13964.58888928543,2.0,1.0,5.0
28131.703670028528,7.0,-1.0,7.0
34911.49347584841,4.0,-0.0,5.0
34383.24961649135,4.0,1.0,3.0
39693.58970099819,4.0,-0.0,9.0
10289.777967057375,7.0,0.0,4.0
8745.105733576165,0.0,0.0,3.0
39706.93922059516,8.0,1.0,1.0
67173.47315743717,0.0,-0.0,0.0
50338.60627583177,2.0,-0.0,1.0
37377.578854168976,5.0,-1.0,8.0
26567.656836365717,3.0,0.0,6.0
34126.55696275323,1.0,-1.0,9.0
39711.99903477708,0.0,-1.0,4.0
27569.95054534446,5.0,-0.0,4.0
27117.64505790637,0.0,1.0,8.0
88337.93978287911,7.0,0.0,10.0
33352.39632824493,7.0,0.0,6.0
92093.9422420244,5.0,-1.0,9.0
87976.49822876965,8.0,1.0,7.0
57313.98865563726,1.0,-1.0,3.0
28144.504356534406,5.0,-0.0,4.0
45040.30467290231,0.0,-1.0,4.0
17271.766855791386,9.0,-1.0,4.0
56131.234652535466,0.0,-0.0,5.0
33717.397742977584,3.0,-1.0,7.0
51813.964850968085,9.0,-0.0,9.0
17776.866960706215,5.0,-0.0,0.0
97545.50479038029,8.0,-1.0,3.0
6680.416945333631,6.0,-0.0,8.0
8119.909325737798,6.0,1.0,3.0
10898.650342178218,6.0,0.0,10.0
32047.578344073212,5.0,-0.0,2.0
51590.57516427996,2.0,0.0,3.0
77822.53270285595,4.0,1.0,2.0
61201.8849480185,10.0,1.0,2.0
9841.32560111361,5.0,-1.0,3.0
453.38997573254744,0.0,-1.0,5.0
42661.272468522366,9.0,-1.0,5.0
13225.385754956653,1.0,-1.0,8.0
67714.46167738263,0.0,-0.0,5.0
9116.345151177393,7.0,1.0,4.0
2605.7072330641163,3.0,0.0,9.0
45396.04836153672,4.0,-1.0,6.0
11207.643984429766,2.0,0.0,4.0
57171.69921903896,1.0,1.0,5.0
11622.8595472153,6.0,-0.0,9.0
76308.01179455573,10.0,0.0,7.0
99438.97983454382,8.0,-1.0,10.0
90059.48317318551,1.0,0.0,5.0
18324.04435144319,8.0,-1.0,1.0
43001.68766333116,6.0,1.0,4.0
3140.8712422119556,3.0,1.0,9.0
10938.482638940304,1.0,-1.0,5.0
8811.042389244934,1.0,0.0,10.0
82243.1554994573,2.0,0.0,9.0
84421.0753325993,8.0,-1.0,4.0
36747.45973143024,1.0,0.0,4.0
45754.66032445073,2.0,1.0,8.0
5629.233645509396,9.0,-0.0,7.0
40120.71054432013,7.0,-1.0,6.0
47170.5184483658,9.0,0.0,7.0
20755.86481092397,0.0,-1.0,1.0
63347.82186030985,10.0,0.0,6.0
42693.74829254,9.0,-1.0,6.0
75289.59919141808,8.0,-0.0,5.0
71949.24090184161,4.0,-0.0,7.0
71205.04253014924,9.0,0.0,8.0
17254.225539978863,9.0,0.0,3.0
83029.52246226596,3.0,-1.0,5.0
48049.46823139629,10.0,-1.0,2.0
831.0851739820218,9.0,0.0,8.0
2678.1510944984066,9.0,-1.0,1.0
35065.16398053173,3.0,1.0,9.0
66497.94894691529,1.0,-1.0,3.0
55135.52181041873,6.0,1.0,9.0
99199.66408230792,2.0,-1.0,6.0
2716.4371680589943,10.0,-0.0,6.0
12376.755169759004,1.0,1.0,5.0
21681.772838299486,10.0,-0.0,3.0
49085.76060178126,9.0,1.0,6.0
23047.025246686466,1.0,0.0,4.0
29235.912004341906,10.0,0.0,3.0
79943.17421163958,4.0,1.0,7.0
49492.822916643425,6.0,-0.0,7.0
61197.48392683035,5.0,-1.0,4.0
17433.495754063173,5.0,-1.0,6.0
24989.865218508225,2.0,-1.0,7.0
86726.55687468522,8.0,0.0,9.0
64290.65697638427,2.0,0.0,2.0
21901.65552622471,9.0,1.0,7.0
27785.991794980437,7.0,1.0,8.0
16068.611287692116,8.0,-1.0,6.0
38352.589898430684,3.0,-1.0,8.0
40263.668947541955,0.0,-0.0,6.0
77705.36582820884,10.0,-1.0,10.0
42060.978230568064,7.0,-0.0,8.0
40757.63166117217,4.0,0.0,9.0
74911.82529068923,5.0,-1.0,7.0
99486.33801717756,0.0,-0.0,2.0
81672.61892849972,0.0,0.0,0.0
82049.60743558923,8.0,-0.0,9.0
29781.450018108528,1.0,0.0,4.0
61681.48483613399,8.0,1.0,0.0
26064.183679823327,4.0,-1.0,8.0
63264.83135962557,5.0,0.0,6.0
2807.1382635951886,7.0,0.0,0.0
91433.43064709647,5.0,0.0,2.0
37031.64567618096,3.0,1.0,7.0
57407.925207004686,7.0,-1.0,5.0
48196.160077212335,7.0,-1.0,9.0
32617.61183947951,8.0,1.0,1.0
39702.16038140929,8.0,0.0,8.0
97936.97961028786,2.0,-0.0,2.0
94970.6204907721,7.0,1.0,9.0
27224.019705685245,9.0,1.0,4.0
43024.57091190385,8.0,-1.0,1.0
77060.68469599877,2.0,0.0,6.0
92228.24843709465,6.0,-1.0,8.0
41994.02968724316,9.0,-0.0,5.0
43130.53413909019,10.0,0.0,10.0
48286.20149714568,5.0,0.0,9.0
90989.93900483476,5.0,0.0,5.0
54732.897533929434,2.0,1.0,6.0
31107.05279081955,0.0,-0.0,1.0
48248.604008325055,9.0,1.0,0.0
12184.599928882935,1.0,0.0,5.0
32460.01343106393,3.0,-0.0,4.0
13458.649421522301,7.0,0.0,1.0
48231.06193777247,6.0,-0.0,9.0
20641.137675132904,8.0,-1.0,6.0
34262.677801200145,4.0,0.0,1.0
49258.05076112581,10.0,1.0,7.0
11689.035780295175,9.0,0.0,1.0
90378.40104237646,7.0,1.0,6.0
58788.539629054365,10.0,-0.0,10.0
316.17190033613724,0.0,0.0,0.0
35420.50494591829,8.0,0.0,6.0
43262.08429111252,5.0,-0.0,8.0
13636.42361926548,4.0,1.0,4.0
86834.35707633075,7.0,-0.0,8.0
70131.40353038741,7.0,-0.0,2.0
49100.30231707077,6.0,0.0,7.0
24570.04892774901,4.0,1.0,0.0
71403.94935260458,5.0,1.0,6.0
1632.0016056931318,1.0,1.0,5.0
52572.601886446064,1.0,1.0,4.0
43419.01713066488,3.0,0.0,9.0
22378.220137624066,7.0,-1.0,7.0
60504.42815543171,2.0,-1.0,5.0
1953.9662711993392,8.0,-0.0,6.0
36062.651073308756,4.0,-0.0,5.0
30586.142827390606,1.0,0.0,8.0
92339.56874650062,5.0,0.0,2.0
46725.08804652864,3.0,-0.0,7.0
228.97880422847888,8.0,0.0,7.0
40021.93329287444,2.0,-1.0,0.0
70565.34938851862,10.0,0.0,1.0
67104.10867267044,5.0,0.0,4.0
23996.839980933953,8.0,0.0,7.0
76607.4515947762,2.0,0.0,6.0
44319.77736091904,9.0,0.0,7.0
46230.051889852744,6.0,-1.0,9.0
37061.80344853033,2.0,-1.0,1.0
21934.94601223423,7.0,-1.0,6.0
44731.20633677305,5.0,-1.0,4.0
11294.840327411332,3.0,-1.0,8.0
42956.43752501933,7.0,-1.0,4.0
66847.6475889701,5.0,-1.0,3.0
40567.74377665459,4.0,-1.0,0.0
48530.733225189564,5.0,-0.0,8.0
2174.214204259323,6.0,0.0,3.0
4396.811973567536,6.0,0.0,8.0
73140.20985066,3.0,-1.0,2.0
34420.47817636164,4.0,0.0,9.0
54074.096583811785,5.0,-0.0,2.0
93681.9981230779,7.0,-0.0,6.0
50237.52315477434,9.0,-1.0,7.0
85497.79252250622,4.0,0.0,3.0
75410.85491719273,9.0,0.0,10.0
96366.13033601912,7.0,1.0,4.0
75012.47550253046,9.0,-0.0,10.0
7264.131480179223,7.0,0.0,5.0
58284.8956267653,3.0,-1.0,9.0
21394.324434198024,9.0,0.0,10.0
84118.98118465357,2.0,-1.0,10.0
35049.979969114676,4.0,1.0,9.0
65642.1038855065,3.0,-0.0,1.0
88493.555749765,2.0,1.0,4.0
37808.14553278211,0.0,0.0,4.0
46824.027712966315,6.0,-0.0,9.0
98139.83921649345,1.0,1.0,4.0
18296.422184407642,5.0,-1.0,5.0
89577.51503713439,7.0,-1.0,2.0
61446.63667609477,3.0,-0.0,8.0
84385.90304657786,5.0,-0.0,9.0
5581.236761531823,10.0,-1.0,4.0
30245.623344524778,2.0,-1.0,1.0
44423.21570790877,1.0,-0.0,6.0
99589.09668525742,3.0,-0.0,9.0
89823.2998642766,9.0,0.0,10.0
75177.07200366238,4.0,-0.0,2.0
17665.056950009868,4.0,0.0,10.0
12874.23016698078,6.0,1.0,6.0
98307.16492690961,8.0,1.0,2.0
16865.401583732455,8.0,1.0,7.0
77766.46615982894,6.0,0.0,4.0
15170.3389972854,7.0,-0.0,6.0
80321.07777958113,10.0,1.0,6.0
92174.47137502303,8.0,1.0,8.0
98510.93473558189,0.0,-1.0,9.0
44369.234846187945,0.0,0.0,1.0
37378.4670397222,7.0,0.0,6.0
9388.815301231736,1.0,-1.0,6.0
96363.30266245961,6.0,0.0,7.0
13149.141376534795,1.0,1.0,8.0
14657.428717135534,0.0,-1.0,6.0
60884.43499799731,7.0,-1.0,4.0
64945.758515315225,9.0,-0.0,1.0
71331.77902413861,5.0,0.0,3.0
41274.820925105785,3.0,0.0,7.0
90811.80016098001,2.0,0.0,1.0
32487.673158161375,2.0,1.0,1.0
20601.004234903306,1.0,1.0,1.0
72945.164007677,3.0,1.0,10.0
60962.91921045385,5.0,-0.0,10.0
11107.777222917846,8.0,-1.0,8.0
65126.62700140418,6.0,-1.0,9.0
63138.78066460646,8.0,-1.0,10.0
31105.85110507059,7.0,-0.0,9.0
84099.61061077967,8.0,-0.0,5.0
71853.45658620753,1.0,0.0,2.0
21826.64870352583,1.0,-1.0,1.0
76094.26478442656,8.0,-0.0,3.0
3689.794904178425,6.0,-1.0,8.0
18372.758818092174,4.0,1.0,5.0
74428.77497802519,3.0,-0.0,4.0
4398.566746101145,6.0,-0.0,7.0
82112.19734862084,5.0,1.0,1.0
75392.72889575065,2.0,0.0,6.0
73112.01457777192,2.0,-1.0,6.0
98489.53007220387,9.0,-1.0,6.0
67779.22429729966,6.0,0.0,7.0
700.7759575532234,9.0,1.0,6.0
98440.2666368866,10.0,0.0,8.0
10764.173690204007,3.0,-1.0,1.0
90048.0257603627,2.0,-1.0,3.0
62710.74970449292,7.0,-0.0,4.0
35209.0446283152,8.0,-0.0,0.0
15723.382906153647,9.0,-1.0,6.0
27391.34575503597,2.0,-0.0,9.0
29093.168346636852,8.0,0.0,9.0
42209.143898866,5.0,1.0,4.0
85373.53518860077,9.0,-1.0,2.0
99257.47812654413,8.0,1.0,5.0
61978.64948133684,7.0,0.0,0.0
60009.54058015032,0.0,1.0,10.0
71439.51305105226,8.0,-0.0,8.0
95985.03794174637,1.0,0.0,6.0
77598.57032558144,6.0,1.0,5.0
73706.30010827158,1.0,-0.0,5.0
5247.232119055975,4.0,1.0,2.0
77370.23438570603,9.0,0.0,1.0
73584.16969950356,10.0,-0.0,2.0
53487.20924349258,3.0,0.0,6.0
17335.258901119447,9.0,0.0,2.0
88368.13851767394,8.0,0.0,1.0
15467.423326611237,10.0,-0.0,1.0
33198.21222020188,5.0,-1.0,8.0
44584.69778966093,10.0,1.0,4.0
34971.95613400942,2.0,-1.0,10.0
84964.50531938646,6.0,-1.0,4.0
40721.771061552514,2.0,-0.0,8.0
11789.88071820602,7.0,0.0,5.0
67139.80725201542,9.0,-0.0,4.0
65166.636452971354,0.0,-0.0,4.0
38578.7827807746,10.0,1.0,8.0
32746.51136712292,8.0,1.0,9.0
17839.390493846182,10.0,0.0,5.0
23381.880959863116,6.0,-0.0,6.0
51264.870431888165,1.0,-1.0,3.0
99797.1223435321,1.0,-0.0,1.0
40661.0796623409,6.0,-1.0,2.0
82693.69739683424,7.0,-0.0,10.0
72249.69620091522,8.0,-0.0,8.0
92929.82426945474,1.0,-0.0,4.0
87033.83786945151,10.0,-0.0,3.0
99640.22216544826,5.0,-0.0,10.0
22929.759019719888,1.0,-1.0,4.0
36806.35543494614,1.0,0.0,1.0
90381.46258968876,1.0,1.0,8.0
55520.10062070566,3.0,1.0,6.0
13791.938310780704,6.0,-1.0,9.0
44451.230507576816,4.0,-1.0,8.0
43625.79047726855,10.0,-0.0,10.0
24695.619510056134,6.0,-1.0,8.0
87354.613025628,5.0,1.0,6.0
37689.285804505926,5.0,-1.0,0.0
910.9328371826551,5.0,-0.0,4.0
81978.71195125379,7.0,0.0,3.0
28342.800944267936,9.0,-0.0,8.0
7643.0594526332225,2.0,-0.0,6.0
12202.285602256408,6.0,1.0,8.0
54830.67104761852,6.0,-1.0,8.0
17919.14735791201,3.0,0.0,0.0
80973.26483828096,10.0,0.0,4.0
48195.95794443568,2.0,0.0,0.0
4095.934870987143,9.0,-1.0,9.0
74529.43152961884,1.0,1.0,3.0
