mean_d-greater-s,mean_count turtles with [moved? = TRUE],mean_sprout-count,min_d-greater-s,min_count turtles with [moved? = TRUE],min_sprout-count,last_d-greater-s,last_count turtles with [moved? = TRUE],last_sprout-count,sd_d-greater-s,sd_count turtles with [moved? = TRUE],sd_sprout-count,trend_d-greater-s,trend_count turtles with [moved? = TRUE],trend_sprout-count,max_d-greater-s,max_count turtles with [moved? = TRUE],max_sprout-count,snap_100_d-greater-s,snap_100_count turtles with [moved? = TRUE],snap_100_sprout-count,snap_200_d-greater-s,snap_200_count turtles with [moved? = TRUE],snap_200_sprout-count,snap_300_d-greater-s,snap_300_count turtles with [moved? = TRUE],snap_300_sprout-count,snap_400_d-greater-s,snap_400_count turtles with [moved? = TRUE],snap_400_sprout-count,snap_500_d-greater-s,snap_500_count turtles with [moved? = TRUE],snap_500_sprout-count,snap_600_d-greater-s,snap_600_count turtles with [moved? = TRUE],snap_600_sprout-count,snap_700_d-greater-s,snap_700_count turtles with [moved? = TRUE],snap_700_sprout-count,snap_800_d-greater-s,snap_800_count turtles with [moved? = TRUE],snap_800_sprout-count,snap_900_d-greater-s,snap_900_count turtles with [moved? = TRUE],snap_900_sprout-count
872.357,41.998,3319.764,0.0,0.0,0.0,957.0,59.0,7310.0,71.69037279160997,60.9418575036896,2224.742795988788,0.20412263412263484,-0.03496930696930715,7.690220482220481,963.0,848.0,7310.0,860.0,4.0,0.0,787.0,8.0,929.0,817.0,16.0,1813.0,849.0,43.0,2644.0,892.0,84.0,3325.0,913.0,17.0,3900.0,918.0,11.0,4784.0,941.0,22.0,5683.0,946.0,46.0,6539.0
6.301,996.616,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,38.812348537546335,36.532321908141746,0.0,-0.036578550578550556,0.020048720048720808,0.0,571.0,1000.0,0.0,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1.0,1000.0,0.0
621.941,24.62,2971.149,0.0,0.0,0.0,691.0,21.0,6528.0,71.82393416542989,53.83658235809542,2004.50604558804,0.14720621720621793,-0.030559674559674614,6.933352419352418,699.0,841.0,6528.0,668.0,0.0,0.0,526.0,7.0,844.0,551.0,12.0,1575.0,574.0,21.0,2282.0,612.0,23.0,2940.0,645.0,20.0,3574.0,679.0,14.0,4322.0,688.0,19.0,5085.0,677.0,25.0,5819.0
309.068,996.867,0.0,0.0,0.0,0.0,321.0,1000.0,0.0,39.099429356449704,36.373882264614885,0.0,-0.0322511242511239,0.018604572604572874,0.0,639.0,1000.0,0.0,307.0,1000.0,0.0,322.0,1000.0,0.0,311.0,1000.0,0.0,301.0,1000.0,0.0,305.0,1000.0,0.0,304.0,1000.0,0.0,293.0,1000.0,0.0,309.0,1000.0,0.0,305.0,1000.0,0.0
7.264,997.996,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,50.984843865602436,33.613389951029205,0.0,-0.04256249456249457,0.011963831963832385,0.0,571.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
372.853,916.997,566.671,0.0,0.0,0.0,271.0,1000.0,672.0,214.7326183675914,173.41098866853883,220.7299589068089,-0.5002507342507342,0.40137538737538764,0.5207624627624626,944.0,1000.0,672.0,943.0,402.0,0.0,368.0,916.0,575.0,294.0,976.0,649.0,274.0,997.0,669.0,271.0,1000.0,672.0,271.0,1000.0,672.0,271.0,1000.0,672.0,271.0,1000.0,672.0,271.0,1000.0,672.0
614.376,19.431,2993.581,0.0,0.0,0.0,699.0,16.0,6573.0,70.35794641687608,53.60407856684053,2014.9221646105832,0.16136466536466496,-0.026873480873480803,6.969525603525603,714.0,853.0,6573.0,647.0,0.0,0.0,542.0,12.0,862.0,553.0,13.0,1588.0,578.0,15.0,2321.0,575.0,20.0,2976.0,656.0,26.0,3603.0,676.0,13.0,4371.0,667.0,14.0,5112.0,672.0,18.0,5840.0
181.925,996.547,0.0,0.0,0.0,0.0,185.0,999.0,0.0,64.67621954783715,35.85746492712399,0.0,-0.06473567873567866,0.018678744678745196,0.0,671.0,1000.0,0.0,165.0,1000.0,0.0,178.0,1000.0,0.0,195.0,1000.0,0.0,168.0,1000.0,0.0,189.0,999.0,0.0,165.0,999.0,0.0,159.0,1000.0,0.0,163.0,999.0,0.0,171.0,1000.0,0.0
406.943,327.165,1367.368,0.0,0.0,0.0,514.0,174.0,3245.0,59.01340314708186,56.037556825757534,999.3398373806587,0.16287057687057702,-0.1277007497007492,3.4485437205437206,568.0,827.0,3245.0,332.0,322.0,0.0,284.0,350.0,300.0,404.0,389.0,660.0,403.0,346.0,965.0,404.0,351.0,1318.0,404.0,321.0,1648.0,435.0,310.0,2030.0,461.0,320.0,2416.0,468.0,256.0,2821.0
65.411,4.2,1675.551,0.0,0.0,0.0,12.0,0.0,3424.0,102.66877850154947,48.021890841574816,1087.555571637146,-0.24780734580734573,-0.024946224946224973,3.757163191163191,598.0,864.0,3424.0,304.0,0.0,0.0,68.0,0.0,538.0,25.0,0.0,974.0,19.0,0.0,1329.0,15.0,0.0,1757.0,21.0,0.0,2092.0,14.0,0.0,2481.0,15.0,0.0,2808.0,13.0,0.0,3120.0
14.481,9.213,1820.018,0.0,0.0,0.0,11.0,0.0,4144.0,41.67413633178266,59.110588146287355,1321.720678387079,-0.016564222564222554,-0.04625858825858821,4.562858342858344,573.0,861.0,4144.0,1.0,0.0,0.0,8.0,11.0,313.0,3.0,3.0,911.0,9.0,6.0,1287.0,8.0,4.0,1803.0,5.0,2.0,2252.0,13.0,1.0,2760.0,12.0,1.0,3227.0,17.0,0.0,3664.0
914.821,564.382,2069.921,0.0,0.0,0.0,914.0,813.0,3566.0,43.401439595939664,214.95075267604906,1129.0790002293907,-0.03361423561423524,0.6603276963276962,3.8270224010224005,993.0,877.0,3566.0,987.0,17.0,0.0,929.0,370.0,971.0,910.0,498.0,1522.0,917.0,542.0,1922.0,915.0,604.0,2307.0,905.0,686.0,2658.0,894.0,718.0,2932.0,896.0,761.0,3176.0,899.0,789.0,3380.0
5.021,23.623,1395.709,0.0,0.0,0.0,0.0,10.0,2949.0,37.08385846968996,61.22346666924372,958.7687001143705,-0.023945789945789983,-0.06441191841191848,3.3068535128535124,557.0,853.0,2949.0,2.0,20.0,0.0,3.0,18.0,272.0,2.0,25.0,819.0,1.0,18.0,1041.0,0.0,15.0,1476.0,0.0,10.0,1768.0,3.0,13.0,2108.0,0.0,10.0,2403.0,2.0,6.0,2686.0
22.84,621.553,499.287,0.0,0.0,0.0,0.0,768.0,664.0,52.26636011814837,235.50750559376957,262.5429005534148,-0.08582637782637774,0.6293897873897876,0.7275689175689176,548.0,838.0,664.0,9.0,132.0,0.0,72.0,278.0,148.0,64.0,703.0,593.0,12.0,751.0,646.0,5.0,760.0,656.0,2.0,765.0,661.0,0.0,767.0,663.0,1.0,768.0,664.0,0.0,768.0,664.0
699.242,918.006,453.179,0.0,0.0,0.0,667.0,995.0,643.0,49.83038667319369,92.94538161737809,209.6119580534472,-0.11594664794664734,0.271236511236511,0.6536141756141756,864.0,997.0,643.0,759.0,711.0,0.0,701.0,851.0,289.0,678.0,924.0,433.0,703.0,945.0,494.0,661.0,952.0,536.0,663.0,964.0,574.0,674.0,983.0,609.0,681.0,988.0,625.0,659.0,990.0,634.0
495.738,930.19,486.147,0.0,0.0,0.0,413.0,1000.0,572.0,181.91793577324995,159.7355561545401,186.12422569617257,-0.4006254166254164,0.34367093567093643,0.4191406491406491,986.0,1000.0,572.0,985.0,468.0,0.0,459.0,965.0,526.0,427.0,995.0,558.0,422.0,999.0,563.0,421.0,997.0,564.0,418.0,997.0,567.0,416.0,998.0,569.0,415.0,999.0,570.0,414.0,999.0,571.0
698.784,811.537,886.651,0.0,0.0,0.0,651.0,933.0,1498.0,63.124474999796966,110.44364459306836,480.41722200499913,-0.17726855726855742,0.34396455796455877,1.6177831237831242,895.0,941.0,1498.0,780.0,554.0,0.0,753.0,715.0,434.0,720.0,783.0,678.0,675.0,808.0,841.0,680.0,839.0,1003.0,663.0,881.0,1150.0,662.0,878.0,1246.0,659.0,910.0,1350.0,657.0,922.0,1430.0
115.041,147.236,1771.084,0.0,0.0,0.0,2.0,181.0,3391.0,250.1927923002571,73.85184022080966,1026.3478820283115,-0.5460019080019075,0.020206280206280184,3.529118773118773,799.0,834.0,3391.0,794.0,8.0,0.0,53.0,145.0,867.0,22.0,116.0,1057.0,9.0,134.0,1544.0,5.0,134.0,1864.0,8.0,137.0,2177.0,6.0,152.0,2537.0,9.0,151.0,2789.0,6.0,165.0,3106.0
978.703,619.345,1774.54,0.0,0.0,0.0,996.0,837.0,3030.0,58.353207204060126,201.77808596326824,961.4267899325455,0.1012150552150551,0.6392748452748451,3.2514840714840707,1000.0,844.0,3030.0,941.0,149.0,0.0,987.0,416.0,796.0,994.0,561.0,1324.0,998.0,637.0,1686.0,998.0,668.0,1982.0,998.0,719.0,2272.0,1000.0,785.0,2522.0,996.0,796.0,2710.0,1000.0,817.0,2870.0
2.351,4.505,1453.611,0.0,0.0,0.0,0.0,0.0,3121.0,26.469525855217157,50.09133632675302,1021.3721386835462,-0.01118704118704117,-0.02675796875796878,3.522574200574201,552.0,853.0,3121.0,0.0,0.0,0.0,1.0,0.0,221.0,0.0,0.0,812.0,1.0,0.0,1059.0,1.0,0.0,1524.0,0.0,0.0,1835.0,0.0,0.0,2216.0,0.0,0.0,2524.0,0.0,0.0,2838.0
405.585,640.154,1123.962,0.0,0.0,0.0,274.0,877.0,1702.0,95.08461902431958,267.25441490085785,563.035285356078,-0.18418627018626982,0.8276342756342755,1.8176792696792698,628.0,877.0,1702.0,628.0,141.0,0.0,298.0,295.0,599.0,401.0,418.0,854.0,447.0,658.0,1176.0,427.0,828.0,1406.0,404.0,858.0,1496.0,392.0,867.0,1556.0,362.0,857.0,1600.0,324.0,855.0,1647.0
992.564,365.306,2364.797,0.0,0.0,0.0,993.0,376.0,5042.0,37.39927678445148,55.40290934599011,1552.676692615368,0.01239834039833973,-0.002254190254190498,5.369489531489532,1000.0,865.0,5042.0,1000.0,285.0,0.0,1000.0,332.0,702.0,999.0,346.0,1339.0,997.0,387.0,1915.0,985.0,398.0,2362.0,999.0,330.0,2822.0,996.0,353.0,3446.0,991.0,379.0,4018.0,991.0,386.0,4541.0
980.895,620.976,1762.357,0.0,0.0,0.0,998.0,851.0,3031.0,53.89074108787207,191.8111087085418,962.4954626132017,0.08934897534897591,0.6128319728319729,3.2627559287559285,1000.0,851.0,3031.0,945.0,174.0,0.0,991.0,417.0,767.0,996.0,568.0,1307.0,997.0,624.0,1662.0,995.0,654.0,1945.0,997.0,706.0,2249.0,994.0,769.0,2511.0,999.0,792.0,2707.0,997.0,825.0,2888.0
260.015,979.167,11.48,0.0,0.0,0.0,254.0,994.0,54.0,32.28245305115455,40.681385313187114,16.33118489271368,-0.02389706989706958,0.032315606315605525,0.04841738441738442,557.0,994.0,54.0,251.0,992.0,0.0,236.0,988.0,0.0,288.0,985.0,0.0,261.0,979.0,0.0,237.0,986.0,1.0,271.0,983.0,7.0,279.0,979.0,15.0,245.0,981.0,23.0,263.0,988.0,42.0
929.949,59.04,3242.944,0.0,0.0,0.0,915.0,16.0,7223.0,48.66937845298623,84.72448524482154,2196.240066309692,-0.018181872181872387,-0.17268886068886075,7.590911754911755,1000.0,857.0,7223.0,1000.0,49.0,0.0,979.0,82.0,942.0,924.0,66.0,1780.0,907.0,52.0,2525.0,908.0,62.0,3174.0,948.0,16.0,3792.0,927.0,11.0,4697.0,931.0,9.0,5578.0,919.0,13.0,6432.0
2.836,5.905,1474.279,0.0,0.0,0.0,0.0,0.0,3133.0,28.44051870131721,54.30828643034053,1018.4293677810946,-0.01376178176178168,-0.034955404955404966,3.5142287082287083,529.0,851.0,3133.0,0.0,0.0,0.0,2.0,0.0,296.0,0.0,0.0,844.0,0.0,0.0,1095.0,0.0,0.0,1553.0,1.0,0.0,1860.0,0.0,0.0,2231.0,1.0,0.0,2539.0,1.0,0.0,2852.0
18.253,5.263,1577.366,0.0,0.0,0.0,9.0,0.0,3294.0,35.21577758619004,53.85758842540336,1056.72217732193,-0.04552271152271152,-0.03124320124320131,3.6477938997938986,577.0,865.0,3294.0,49.0,0.0,0.0,19.0,0.0,430.0,19.0,0.0,927.0,9.0,0.0,1191.0,12.0,0.0,1660.0,11.0,0.0,1966.0,7.0,0.0,2361.0,10.0,0.0,2692.0,8.0,0.0,2985.0
2.29,6.115,1373.244,0.0,0.0,0.0,1.0,0.0,2939.0,27.219586697817743,57.550810376568805,956.4537597103171,-0.012342588342588248,-0.0362441822441822,3.2973488013488015,578.0,851.0,2939.0,0.0,0.0,0.0,1.0,0.0,204.0,0.0,0.0,810.0,0.0,0.0,1015.0,0.0,0.0,1471.0,0.0,0.0,1725.0,0.0,0.0,2077.0,0.0,0.0,2365.0,0.0,0.0,2655.0
458.871,480.861,0.0,0.0,0.0,0.0,456.0,475.0,0.0,16.796260268285963,34.168811495279115,0.0,-0.007927993927993739,-0.03356490356490315,0.0,585.0,868.0,0.0,461.0,477.0,0.0,459.0,475.0,0.0,460.0,475.0,0.0,459.0,475.0,0.0,458.0,475.0,0.0,457.0,475.0,0.0,457.0,475.0,0.0,457.0,475.0,0.0,457.0,475.0,0.0
885.507,40.813,3337.333,0.0,0.0,0.0,959.0,56.0,7348.0,68.90339578714539,70.69461104638752,2243.458344634686,0.1960172980172986,-0.058035640035640115,7.75399207999208,972.0,849.0,7348.0,880.0,1.0,0.0,827.0,4.0,946.0,813.0,14.0,1839.0,828.0,47.0,2672.0,859.0,67.0,3291.0,921.0,10.0,3900.0,949.0,9.0,4831.0,961.0,14.0,5748.0,965.0,27.0,6599.0
749.813,866.405,640.151,0.0,0.0,0.0,573.0,991.0,925.0,128.59224716521595,154.35053927667386,297.18332422765576,-0.41681241881241826,0.4237632577632579,0.9246307266307265,994.0,991.0,925.0,989.0,464.0,0.0,853.0,808.0,478.0,850.0,893.0,601.0,804.0,915.0,681.0,755.0,916.0,737.0,694.0,938.0,803.0,646.0,954.0,851.0,609.0,980.0,890.0,593.0,977.0,905.0
23.801,209.979,1389.566,0.0,0.0,0.0,0.0,286.0,2911.0,54.261638373716636,74.3086977345182,948.1106241594387,-0.08237748437748438,0.11297987897987899,3.2686658326658318,542.0,872.0,2911.0,40.0,116.0,0.0,9.0,136.0,274.0,19.0,177.0,837.0,8.0,169.0,1042.0,14.0,221.0,1494.0,8.0,238.0,1742.0,10.0,242.0,2110.0,16.0,256.0,2355.0,5.0,257.0,2654.0
9.846,618.044,609.287,0.0,0.0,0.0,0.0,814.0,813.0,30.68524537949753,315.03806764262305,324.4018166271566,-0.033873825873825945,0.8514961074961084,0.8995343815343816,531.0,837.0,813.0,0.0,2.0,0.0,38.0,139.0,142.0,17.0,727.0,727.0,6.0,795.0,794.0,4.0,805.0,804.0,0.0,812.0,811.0,0.0,814.0,813.0,0.0,814.0,813.0,0.0,814.0,813.0
234.726,610.285,706.847,0.0,0.0,0.0,173.0,741.0,916.0,133.28136000206374,192.34049437131017,322.25251215622995,-0.31367035367035356,0.5175433035433036,0.8877886497886502,570.0,854.0,916.0,562.0,143.0,0.0,244.0,420.0,463.0,160.0,674.0,818.0,164.0,703.0,863.0,167.0,707.0,880.0,171.0,715.0,890.0,173.0,720.0,895.0,172.0,730.0,905.0,172.0,738.0,913.0
968.136,74.459,3364.813,0.0,0.0,0.0,982.0,86.0,7249.0,42.07321599307555,77.03617539182488,2237.735888354789,0.06091717291717261,-0.05380255180255164,7.7359878499878505,993.0,871.0,7249.0,961.0,11.0,0.0,953.0,14.0,956.0,975.0,49.0,1900.0,976.0,117.0,2711.0,983.0,113.0,3321.0,992.0,14.0,3960.0,987.0,39.0,4899.0,986.0,59.0,5778.0,978.0,97.0,6574.0
92.085,4.246,1855.961,0.0,0.0,0.0,174.0,0.0,4217.0,69.10308079239297,48.41075793664186,1330.0568106208846,0.210007896007896,-0.02516925716925713,4.593159615159615,554.0,858.0,4217.0,3.0,0.0,0.0,20.0,0.0,375.0,31.0,0.0,936.0,59.0,0.0,1342.0,89.0,0.0,1846.0,118.0,0.0,2296.0,140.0,0.0,2778.0,149.0,0.0,3230.0,202.0,0.0,3737.0
873.001,421.451,2481.186,0.0,0.0,0.0,882.0,717.0,4555.0,72.43945747312024,224.83394672290922,1468.5409696035051,0.137610059610059,0.7095992595992596,5.029372681372681,940.0,841.0,4555.0,805.0,1.0,0.0,824.0,84.0,868.0,920.0,386.0,1715.0,904.0,365.0,2176.0,901.0,426.0,2697.0,912.0,521.0,3208.0,903.0,577.0,3626.0,895.0,653.0,3978.0,894.0,679.0,4270.0
502.474,158.136,2025.642,0.0,0.0,0.0,486.0,20.0,4970.0,64.98551626324135,120.89874897615779,1530.0831774240248,0.13035824235824228,-0.38219069819069806,5.259877695877695,607.0,866.0,4970.0,444.0,255.0,0.0,408.0,275.0,426.0,508.0,272.0,892.0,513.0,231.0,1340.0,536.0,161.0,1818.0,559.0,88.0,2366.0,558.0,36.0,3003.0,546.0,27.0,3655.0,506.0,30.0,4324.0
2.466,5.668,1326.798,0.0,0.0,0.0,1.0,0.0,2849.0,27.744347964946307,54.600803803607185,930.6651208657169,-0.012674916674916664,-0.032885060885060755,3.2081466281466278,556.0,855.0,2849.0,0.0,0.0,0.0,3.0,4.0,197.0,0.0,0.0,771.0,2.0,0.0,949.0,0.0,0.0,1412.0,0.0,0.0,1674.0,0.0,0.0,2023.0,0.0,0.0,2283.0,0.0,0.0,2592.0
797.981,867.389,852.684,0.0,0.0,0.0,694.0,1000.0,1100.0,115.44715951031412,190.8033219810393,364.04326411018786,-0.34577131577131603,0.533759555759556,1.037200673200673,1000.0,1000.0,1100.0,1000.0,350.0,0.0,966.0,733.0,637.0,863.0,861.0,868.0,798.0,936.0,996.0,741.0,972.0,1053.0,716.0,987.0,1078.0,705.0,995.0,1089.0,701.0,994.0,1093.0,696.0,998.0,1098.0
949.862,587.292,1894.637,0.0,0.0,0.0,998.0,844.0,3225.0,89.98796006133271,227.789478984434,1034.942326524044,0.22645335445335454,0.7264428544428543,3.496335766335766,1000.0,868.0,3225.0,794.0,80.0,0.0,878.0,335.0,796.0,997.0,502.0,1421.0,997.0,614.0,1838.0,993.0,655.0,2128.0,999.0,705.0,2423.0,1000.0,756.0,2686.0,996.0,791.0,2907.0,999.0,823.0,3083.0
138.964,5.688,1845.827,0.0,0.0,0.0,229.0,0.0,4310.0,84.61341917213848,51.09460495981878,1356.2436407485939,0.26071091671091673,-0.033299757299757246,4.679418425418425,543.0,828.0,4310.0,17.0,0.0,0.0,42.0,0.0,337.0,61.0,0.0,919.0,107.0,0.0,1275.0,140.0,0.0,1799.0,173.0,1.0,2257.0,223.0,0.0,2765.0,227.0,0.0,3277.0,236.0,0.0,3783.0
993.977,676.551,1551.728,0.0,0.0,0.0,1000.0,877.0,2655.0,39.85795367301232,159.11598096671477,846.9644715193198,0.022718764718764904,0.5064750564750568,2.867448023448024,1000.0,877.0,2655.0,1000.0,309.0,0.0,995.0,487.0,678.0,999.0,615.0,1150.0,999.0,679.0,1487.0,996.0,712.0,1730.0,997.0,746.0,1983.0,999.0,795.0,2208.0,997.0,824.0,2379.0,999.0,853.0,2536.0
36.416,3.946,1633.225,0.0,0.0,0.0,10.0,0.0,3370.0,51.665297289379865,47.16096992217002,1071.1055103840106,-0.10372879972879968,-0.023476811476811476,3.7010742350742354,550.0,843.0,3370.0,140.0,0.0,0.0,29.0,0.0,515.0,24.0,0.0,929.0,11.0,0.0,1281.0,14.0,0.0,1714.0,12.0,0.0,2034.0,17.0,0.0,2431.0,20.0,0.0,2739.0,22.0,0.0,3080.0
558.478,806.117,641.674,0.0,0.0,0.0,517.0,923.0,1238.0,55.94832898308936,98.36492927359832,416.9910427383303,-0.16416938016937982,0.3158009258009263,1.4299153339153339,743.0,924.0,1238.0,613.0,628.0,0.0,603.0,703.0,151.0,613.0,754.0,350.0,590.0,809.0,550.0,536.0,838.0,715.0,546.0,861.0,850.0,494.0,880.0,969.0,533.0,891.0,1068.0,527.0,906.0,1155.0
7.693,997.993,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,52.37232810368323,33.54377663591373,0.0,-0.04504110304110301,0.01198000198000228,0.0,553.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
445.078,577.686,1380.957,0.0,0.0,0.0,178.0,823.0,2174.0,171.23163818640515,214.2150214247358,741.6015797926805,-0.5331887811887808,0.7020520020520019,2.466865068865069,648.0,856.0,2174.0,646.0,149.0,0.0,563.0,327.0,610.0,621.0,504.0,1023.0,626.0,516.0,1319.0,511.0,636.0,1632.0,395.0,722.0,1859.0,306.0,758.0,2002.0,239.0,785.0,2094.0,201.0,815.0,2149.0
974.218,606.743,1848.608,0.0,0.0,0.0,998.0,844.0,3163.0,55.077404405073445,197.75335888677068,1015.0807348856548,0.11462607062607098,0.6393370293370294,3.435375387375386,1000.0,871.0,3163.0,912.0,182.0,0.0,957.0,355.0,761.0,997.0,514.0,1360.0,997.0,602.0,1791.0,994.0,671.0,2089.0,998.0,707.0,2355.0,998.0,743.0,2627.0,997.0,788.0,2849.0,995.0,834.0,3029.0
993.245,632.015,1771.895,0.0,0.0,0.0,999.0,851.0,3016.0,41.38036944011077,183.3264486510334,960.4289614411886,0.025383979383979665,0.5859032679032681,3.249906831906832,1000.0,859.0,3016.0,1000.0,206.0,0.0,1000.0,436.0,782.0,998.0,546.0,1315.0,994.0,643.0,1699.0,997.0,669.0,1977.0,996.0,706.0,2252.0,1000.0,767.0,2519.0,998.0,814.0,2727.0,1000.0,831.0,2874.0
951.116,631.947,1670.45,0.0,0.0,0.0,1000.0,874.0,2876.0,89.4790620424687,198.96656551038927,918.2203164273816,0.22281070281070264,0.6331272511272512,3.111628623628624,1000.0,875.0,2876.0,800.0,175.0,0.0,882.0,427.0,705.0,996.0,576.0,1236.0,995.0,650.0,1587.0,994.0,677.0,1872.0,999.0,743.0,2148.0,1000.0,767.0,2370.0,999.0,804.0,2571.0,1000.0,832.0,2733.0
15.899,997.319,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,84.10251363068687,34.898642366142184,0.0,-0.0919924459924459,0.015943929943930384,0.0,674.0,1000.0,0.0,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
10.036,494.563,474.207,0.0,0.0,0.0,0.0,632.0,629.0,37.92796730646177,232.52595130651818,251.52778007806802,-0.0406283206283206,0.5895521595521596,0.6912076812076812,579.0,849.0,629.0,0.0,5.0,0.0,39.0,121.0,121.0,25.0,582.0,581.0,0.0,625.0,622.0,0.0,631.0,628.0,0.0,632.0,629.0,0.0,632.0,629.0,0.0,632.0,629.0,0.0,632.0,629.0
991.467,261.768,2686.905,0.0,0.0,0.0,994.0,256.0,5835.0,38.243625756457575,67.45134673229308,1802.5038890318658,0.013300603300602514,-0.09406085806085815,6.233759735759736,1000.0,864.0,5835.0,1000.0,219.0,0.0,998.0,235.0,756.0,997.0,264.0,1470.0,998.0,304.0,2122.0,989.0,276.0,2641.0,997.0,209.0,3213.0,998.0,236.0,3928.0,994.0,244.0,4621.0,991.0,250.0,5241.0
7.977,998.231,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,56.356867114840895,33.01193176716432,0.0,-0.046844632844632965,0.01057169257169324,0.0,599.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
938.152,501.712,2249.212,0.0,0.0,0.0,999.0,821.0,3932.0,102.47367904003414,245.48809962195745,1277.3253497273122,0.2694712014712011,0.7944340704340704,4.338658782658784,1000.0,840.0,3932.0,779.0,0.0,0.0,838.0,191.0,863.0,982.0,380.0,1591.0,994.0,462.0,2094.0,996.0,555.0,2533.0,996.0,623.0,2915.0,996.0,692.0,3247.0,998.0,743.0,3510.0,1000.0,779.0,3734.0
867.162,529.309,2167.589,0.0,0.0,0.0,801.0,801.0,3800.0,59.84879076472645,220.1294471873314,1216.0992163795677,-0.11356014556014526,0.6753411333411333,4.134969156969158,994.0,860.0,3800.0,988.0,16.0,0.0,885.0,340.0,981.0,901.0,467.0,1559.0,877.0,488.0,1979.0,886.0,564.0,2406.0,880.0,637.0,2786.0,847.0,687.0,3103.0,824.0,735.0,3378.0,797.0,760.0,3601.0
2.438,7.324,1299.78,0.0,0.0,0.0,1.0,0.0,2810.0,28.978995082645405,61.951408571558,923.8263308652773,-0.012935964935964965,-0.04330932730932729,3.1854999174999175,580.0,861.0,2810.0,0.0,0.0,0.0,0.0,0.0,175.0,1.0,0.0,748.0,0.0,0.0,919.0,1.0,0.0,1366.0,0.0,0.0,1633.0,1.0,0.0,1983.0,0.0,0.0,2273.0,0.0,0.0,2557.0
7.456,315.955,1143.25,0.0,0.0,0.0,1.0,405.0,2426.0,37.92260623954989,70.65576391915951,795.8687137336158,-0.03410769410769413,0.1393342213342215,2.7422849222849215,577.0,851.0,2426.0,5.0,218.0,0.0,4.0,222.0,158.0,1.0,265.0,694.0,1.0,293.0,845.0,3.0,312.0,1216.0,0.0,324.0,1457.0,4.0,345.0,1731.0,2.0,374.0,1972.0,0.0,390.0,2212.0
985.658,60.954,3408.138,0.0,0.0,0.0,986.0,70.0,7523.0,44.63307110204254,76.63095904397917,2289.2305766252543,0.03501893901893921,-0.09508681108681112,7.908820272820273,1000.0,843.0,7523.0,1000.0,48.0,0.0,997.0,28.0,944.0,999.0,27.0,1887.0,990.0,59.0,2774.0,979.0,89.0,3442.0,993.0,24.0,3945.0,1000.0,14.0,4892.0,998.0,19.0,5852.0,992.0,41.0,6771.0
894.653,584.014,1749.889,0.0,0.0,0.0,999.0,837.0,3069.0,161.808728414138,221.66252232617043,1001.9909503977572,0.4527334827334831,0.7213070173070174,3.407540597540597,1000.0,871.0,3069.0,596.0,129.0,0.0,726.0,346.0,676.0,919.0,501.0,1203.0,974.0,585.0,1621.0,995.0,637.0,1962.0,997.0,698.0,2283.0,996.0,762.0,2536.0,997.0,781.0,2738.0,999.0,825.0,2929.0
108.619,62.318,1562.599,0.0,0.0,0.0,17.0,22.0,3223.0,175.86213873088167,74.59996565682857,1023.1223632581782,-0.450957444957445,-0.134830826830827,3.5339301839301847,572.0,845.0,3223.0,516.0,39.0,0.0,197.0,96.0,445.0,41.0,81.0,931.0,11.0,58.0,1205.0,12.0,51.0,1643.0,14.0,42.0,1953.0,10.0,27.0,2312.0,12.0,22.0,2625.0,14.0,17.0,2930.0
7.065,196.859,1036.517,0.0,0.0,0.0,1.0,219.0,2182.0,34.46590743038692,50.51668159133183,719.949879999296,-0.029017187017187085,0.00791276591276612,2.4797362097362097,575.0,861.0,2182.0,8.0,171.0,0.0,3.0,179.0,142.0,4.0,186.0,624.0,0.0,183.0,756.0,2.0,210.0,1106.0,4.0,185.0,1320.0,2.0,211.0,1569.0,1.0,199.0,1790.0,3.0,216.0,1996.0
