"mean_count turtles with [exposed?]","mean_count turtles with [recovered?]","mean_count turtles with [infected?]","last_count turtles with [recovered?]","last_count turtles with [infected?]","sd_count turtles with [exposed?]","sd_count turtles with [recovered?]","sd_count turtles with [infected?]","trend_count turtles with [exposed?]","trend_count turtles with [recovered?]","trend_count turtles with [infected?]","max_count turtles with [exposed?]","max_count turtles with [recovered?]","max_count turtles with [infected?]","snap_25_count turtles with [exposed?]","snap_25_count turtles with [recovered?]","snap_25_count turtles with [infected?]","snap_50_count turtles with [exposed?]","snap_50_count turtles with [recovered?]","snap_50_count turtles with [infected?]","snap_75_count turtles with [exposed?]","snap_75_count turtles with [recovered?]","snap_75_count turtles with [infected?]","snap_100_count turtles with [exposed?]","snap_100_count turtles with [recovered?]","snap_100_count turtles with [infected?]","snap_125_count turtles with [exposed?]","snap_125_count turtles with [recovered?]","snap_125_count turtles with [infected?]","snap_150_count turtles with [exposed?]","snap_150_count turtles with [recovered?]","snap_150_count turtles with [infected?]","snap_200_count turtles with [exposed?]","snap_200_count turtles with [recovered?]","snap_200_count turtles with [infected?]","snap_250_count turtles with [exposed?]","snap_250_count turtles with [recovered?]","snap_250_count turtles with [infected?]","snap_300_count turtles with [exposed?]","snap_300_count turtles with [recovered?]","snap_300_count turtles with [infected?]"
54.0224438902743,2252.61596009975,85.4837905236908,2832,0,117.039209471137,1037.45921754759,182.621190210259,-0.537080247143336,6.78598168757212,-0.793630103844865,449,2832,685,32,7,22,345,140,317,361,1108,663,107,2325,306,16,2768,41,0,2829,3,0,2832,0,0,2832,0,0,2832,0
37.4014962593516,1284.70074812968,59.2493765586035,1962,0,49.1246660621353,801.23548004829,76.5062066548755,-0.214114713216958,6.31723713105297,-0.300312279003982,161,1962,236,3,5,6,42,36,48,67,170,97,101,380,148,136,699,206,125,1133,236,30,1857,56,0,1961,1,0,1962,0
58.3241895261845,2517.61596009975,92.5835411471322,3063,0,117.173527511679,1039.08025805899,183.491337536822,-0.626116983660253,6.57004168682771,-0.932960136971005,391,3063,604,197,22,149,381,586,542,313,1751,550,70,2748,221,2,3052,9,0,3063,0,0,3063,0,0,3063,0,0,3063,0
56.14463840399,2310.95261845387,88.5910224438903,2940,0,99.9689179996287,1061.25889120609,156.218809776166,-0.541992407042096,7.20538820858302,-0.797038188111809,330,2940,487,106,14,87,236,320,333,302,1048,427,244,1974,481,20,2786,121,1,2931,8,0,2940,0,0,2940,0,0,2940,0
35.2418952618454,1231.32668329177,55.2468827930175,1816,0,48.1574603558905,730.090439867047,75.3392420523737,-0.227199538467265,5.65685301671195,-0.319105594223397,158,1816,239,10,3,4,35,24,43,98,140,120,151,450,218,108,905,223,79,1299,146,17,1732,35,0,1811,3,0,1816,0
50.3416458852868,2071.07730673317,80.6234413965087,2662,0,96.4345448099513,989.68572885738,152.710507501527,-0.472979863773402,6.73086221014628,-0.705845088770611,334,2662,525,20,10,16,243,113,253,326,824,506,179,1823,380,40,2461,122,2,2641,18,0,2662,0,0,2662,0,0,2662,0
45.9476309226933,1885.45885286783,72.5137157107232,2400,0,91.0759445815406,884.322008879804,141.992537601708,-0.442606171139316,5.92698663788291,-0.651794208508579,327,2400,499,41,12,35,199,159,228,326,777,457,141,1764,355,20,2303,66,2,2389,7,0,2399,1,0,2400,0,0,2400,0
37.9675810473815,1408.10224438903,58.860349127182,1943,0,55.0477593264874,740.809648076508,84.1764294247572,-0.299399076934529,5.53282372427141,-0.420947444820784,201,1943,293,20,6,22,93,90,70,191,337,266,132,900,216,84,1314,148,69,1607,118,7,1911,22,0,1943,0,0,1943,0
54.8079800498753,2335.22942643392,85.7755610972569,2828,0,119.817610919446,963.662279928784,185.327988557826,-0.59524714333569,5.98589515018424,-0.873668626940112,455,2828,683,174,15,88,438,461,619,216,1800,519,40,2619,150,2,2818,8,0,2828,0,0,2828,0,0,2828,0,0,2828,0
40.857855361596,1488.39650872818,65.498753117207,2165,0,52.3401234530579,853.010233667176,83.5069284890612,-0.271998734507016,6.60669985484051,-0.397395875981687,146,2165,231,13,5,12,75,56,73,113,285,176,125,669,196,137,1081,217,103,1528,195,10,2100,32,1,2161,3,0,2165,0
43.359102244389,1693.50124688279,69.3341645885287,2294,0,67.984710934811,880.18859950394,107.747062517546,-0.355930137343209,6.40769140581383,-0.524078237242714,225,2294,326,14,10,15,125,81,129,198,440,294,205,1058,310,119,1690,212,48,2088,110,1,2290,4,0,2294,0,0,2294,0
36.6059850374065,1474,58.9825436408978,1957,0,58.4729991962296,726.487322961619,93.7198680129394,-0.316863066215059,5.21644601183608,-0.472966464435925,224,1957,332,29,9,31,117,119,140,199,478,316,129,1103,276,56,1590,123,22,1806,56,7,1923,18,0,1957,0,0,1957,0
42.2468827930175,1667.02743142145,67.6533665835411,2226,0,62.9769494030823,829.913661191965,99.5781979207038,-0.359719358320616,6.01915416682175,-0.534523020806193,185,2226,287,55,12,49,137,175,174,147,594,227,171,1069,287,125,1641,260,31,2074,92,0,2226,0,0,2226,0,0,2226,0
44.6059850374065,1710.36907730673,70.5062344139651,2320,0,82.9559530036452,919.722075792273,129.621992476973,-0.366870882495254,6.57715840994529,-0.531557300777906,278,2320,424,11,7,18,74,45,49,236,261,327,260,994,415,99,1815,273,14,2221,67,0,2319,1,0,2320,0,0,2320,0
53.0249376558604,2225.2319201995,83.5586034912718,2758,0,95.8436714299687,945.810796840462,148.684311951509,-0.546588007592958,6.24573212491161,-0.804241076413444,337,2758,509,149,16,108,304,453,509,192,1410,371,148,2142,309,16,2641,84,1,2746,10,0,2758,0,0,2758,0,0,2758,0
46.6608478802993,1912.57605985037,74.3167082294264,2447,0,91.1787299007483,906.26620742948,143.567641812833,-0.444688279301745,6.12024211858414,-0.659960732497115,339,2447,500,45,7,27,208,140,218,300,757,500,142,1758,332,33,2300,88,3,2435,8,0,2447,0,0,2447,0,0,2447,0
52.4738154613466,2183.7506234414,83.9326683291771,2777,0,97.7379056056326,1011.41826431619,154.474196103937,-0.505529646034168,6.82126530688205,-0.755915807496185,336,2777,497,70,9,34,232,248,317,317,984,434,184,1944,445,36,2639,100,0,2772,5,0,2777,0,0,2777,0,0,2777,0
50.3092269326683,2056.67331670823,78.5037406483791,2578,0,102.964701791988,929.876875184952,158.651441566707,-0.503779543678118,6.10420627535639,-0.73446142107418,365,2578,572,70,8,40,322,206,303,336,1094,527,107,2101,264,16,2500,54,0,2574,4,0,2578,0,0,2578,0,0,2578,0
41.8379052369077,1609.61097256858,66.2793017456359,2186,0,70.776464236894,850.890771788903,110.992852302999,-0.34261417352142,6.16080247143336,-0.497699594297837,268,2186,415,21,7,13,78,62,102,230,324,276,197,1006,348,122,1661,189,33,2018,81,0,2180,5,0,2186,0,0,2186,0
40.1022443890274,1477.11221945137,64.0523690773067,2111,0,56.2213031921047,831.898426729085,88.3056059969988,-0.282753563851565,6.34404399449138,-0.411658168012804,184,2111,266,18,4,16,78,74,100,119,317,155,150,658,192,150,1089,258,106,1613,227,5,2077,22,0,2111,0,0,2111,0
49.5436408977556,1976.65087281796,77.8154613466334,2572,0,89.5058404631689,963.798536395742,138.232612730474,-0.453476941973425,6.67934473517698,-0.659251125916552,270,2572,433,35,5,30,191,132,226,256,723,373,240,1530,405,48,2308,174,5,2544,19,0,2572,0,0,2572,0,0,2572,0
37.7755610972569,1428.84039900249,59.359102244389,1974,0,66.3854797485356,787.831908894377,103.226215634433,-0.295756318159824,5.7457814419176,-0.423636617411695,251,1974,375,13,4,11,72,42,55,149,234,164,226,677,353,126,1390,252,24,1828,88,2,1964,2,0,1973,1,0,1974,0
26.7531172069825,856.129675810474,42.7007481296758,1419,0,34.288076877667,596.45364511019,54.8210894166361,-0.111561395019913,4.81340101239439,-0.151316484907135,122,1419,186,7,7,7,14,31,17,15,69,24,53,127,63,75,301,120,119,561,144,43,1182,85,8,1390,19,0,1419,0
45.0773067331671,1780.60099750623,71.7032418952618,2370,0,69.148338930058,880.133712579486,109.262452405662,-0.386802210890684,6.36009212044516,-0.569734618677187,260,2370,380,83,11,64,102,235,172,178,587,225,229,1155,363,96,1856,212,37,2202,83,2,2361,6,0,2370,0,0,2370,0
54.7556109725686,2242.41396508728,85.5062344139651,2817,0,98.8376341777953,997.195895533727,152.594488404091,-0.54630866862694,6.66785461718837,-0.794739829530651,310,2817,482,112,10,83,290,347,400,245,1242,380,210,2051,388,11,2705,98,0,2813,4,0,2817,0,0,2817,0,0,2817,0
52.1197007481297,2082.36408977556,80.7556109725686,2672,0,94.893354688304,981.133299165001,145.276810762506,-0.492710574310492,6.70302936688131,-0.709379536234041,307,2672,458,68,9,40,209,203,269,266,855,457,227,1746,439,28,2490,125,2,2649,11,0,2669,3,0,2672,0,0,2672,0
33.9576059850374,1365.80798004988,53.8004987531172,1785,0,53.7581236522245,650.152493553612,84.3293631898792,-0.30526296199799,4.60814977481669,-0.450418915398072,185,1785,283,40,22,33,106,147,166,184,545,257,113,1093,214,66,1485,115,9,1686,46,1,1775,4,0,1785,0,0,1785,0
29.9376558603491,956.643391521197,48.3117206982544,1591,0,34.6742389444287,657.697214489768,56.1359685928474,-0.124710611530874,5.34880168980534,-0.168342576394834,116,1591,171,5,6,3,7,17,13,32,44,40,80,153,110,91,422,139,76,698,152,50,1263,104,9,1536,22,3,1580,1
51.9002493765586,2004.43391521197,80.9750623441397,2681,0,99.5227265111198,1054.15026882969,154.529256610802,-0.443865336658354,7.42170339077679,-0.636807235642238,348,2681,550,8,5,5,133,30,106,280,409,388,318,1304,509,80,2277,232,10,2621,39,0,2681,0,0,2681,0,0,2681,0
45.496259351621,1735.05985037406,73.1271820448878,2412,0,65.7726425628342,936.895809050518,104.803396436032,-0.347005434175755,6.99821658540217,-0.512556109725686,192,2412,296,31,9,23,102,95,134,157,423,195,165,901,294,165,1489,281,85,2031,196,1,2401,8,0,2412,0,0,2412,0
43.5561097256858,1683.536159601,67.9576059850374,2242,0,71.169093496791,850.749101808895,109.643997477279,-0.373937358097294,6.08567964417315,-0.540968846540365,201,2242,305,29,5,17,138,94,189,185,547,286,194,1133,273,143,1713,277,16,2172,52,0,2242,0,0,2242,0,0,2242,0
43,1665.05985037406,67.3067331670823,2225,0,76.7082109420834,861.088478606585,118.580772810562,-0.365874678974206,6.11419138720364,-0.529965385044851,285,2225,406,19,10,20,105,78,97,215,381,322,207,1099,370,90,1801,236,18,2155,45,0,2225,0,0,2225,0,0,2225,0
47.8827930174564,1937.1072319202,76.640897755611,2527,0,82.8486510495356,941.034977511633,130.610921026779,-0.43389157702758,6.57539993300331,-0.645810287713552,286,2527,456,60,13,46,145,192,213,259,679,323,240,1455,397,52,2207,198,7,2476,37,0,2527,0,0,2527,0,0,2527,0
35.6683291770574,1197.41645885287,56.2468827930175,1846,0,44.9107423952794,754.093754219623,70.519988121787,-0.198085941861764,5.97817061823054,-0.27557300777906,143,1846,212,4,7,4,28,21,23,95,108,100,113,368,150,117,678,180,111,1066,199,30,1687,71,0,1843,3,0,1846,0
33.0149625935162,1145.63341645885,52.0773067331671,1723,0,37.0464394896991,670.306345106343,58.5716647275436,-0.199105222019578,5.33247608590464,-0.280668105854766,125,1723,189,27,7,33,48,90,64,62,242,104,79,456,111,118,710,168,104,1048,184,20,1563,62,6,1699,6,0,1722,1
0.765586034912718,39.4962593516209,1.34413965087282,45,0,1.79634228480931,12.7236348487041,3.04435568988459,-0.009629471098373,0.070727658465776,-0.015802843637176,8,45,14,6,4,10,3,25,7,1,43,1,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0
40.9700748129676,1554.59102244389,65.7306733167082,2169,0,62.2689372871198,851.779458957801,98.088017280199,-0.310880262031488,6.34901626530688,-0.45559496780437,195,2169,297,16,9,8,86,62,91,147,337,197,170,789,249,170,1311,297,49,1883,149,2,2157,8,0,2169,0,0,2169,0
53.1596009975062,2277.75561097257,85.2718204488778,2810,0,114.848178929107,991.324905092189,180.928509679627,-0.554785238396546,6.34222038188112,-0.830903524770164,480,2810,716,103,7,55,418,288,435,297,1482,561,59,2469,210,5,2768,31,0,2805,5,0,2810,0,0,2810,0,0,2810,0
48.9925187032419,1900.97506234414,77.8503740648379,2574,0,77.7895199904169,987.229547232673,122.063462321961,-0.405041314623888,7.18044645848067,-0.589270852718949,290,2574,418,35,5,29,145,112,152,190,533,254,280,1108,387,116,1903,286,42,2375,105,2,2565,1,0,2573,1,0,2574,0
31.4413965087282,1104.59351620948,49.7182044887781,1637,0,35.4168223276091,632.386704870218,55.9524013312319,-0.199028175829084,4.99749022964976,-0.282195444225258,122,1637,176,24,9,27,41,81,77,79,245,84,108,451,142,100,780,164,53,1096,129,17,1497,60,5,1617,7,0,1637,0
27.0648379052369,1004.25685785536,42.7705735660848,1408,0,35.4198302452123,537.007531267027,56.2040034775367,-0.201888748278557,4.07768433394127,-0.291804816317416,114,1408,184,25,9,27,60,85,72,80,261,106,103,507,178,86,867,156,35,1146,82,12,1355,29,0,1408,0,0,1408,0
50.9925187032419,2189.22194513716,81.6209476309227,2687,0,112.091619294665,942.986510624167,176.345150004966,-0.536165928462426,5.97084620538207,-0.805372948226449,430,2687,641,101,14,75,375,331,396,305,1390,641,43,2465,148,2,2668,17,0,2687,0,0,2687,0,0,2687,0,0,2687,0
48.1596009975062,1973.63341645885,76.6334164588529,2531,0,82.4390318895914,919.530788284994,130.683653290895,-0.457146871626903,6.3204689768117,-0.676246510589199,237,2531,372,63,13,46,211,201,321,211,903,364,221,1640,335,59,2290,148,3,2509,17,0,2531,0,0,2531,0,0,2531,0
46.7605985037407,1927.32917705736,73.8004987531172,2447,0,87.2056219082796,886.239510626836,135.493482832296,-0.453674023895485,5.97437544199204,-0.66802434212975,316,2447,474,66,13,55,221,216,261,312,860,462,135,1780,326,30,2305,84,6,2425,14,0,2447,0,0,2447,0,0,2447,0
51.3266832917706,2111.1072319202,80.3042394014963,2641,0,100.079272874429,941.686016985539,154.377204934775,-0.516513194625377,6.20208955223881,-0.755246212826144,367,2641,528,93,13,54,309,268,356,285,1154,503,116,2096,311,16,2569,50,1,2637,3,0,2641,0,0,2641,0,0,2641,0
47.0922693266833,1874.62842892768,73.6807980049875,2437,0,79.1666632091946,901.186546233346,124.080047589598,-0.432551271076041,6.28596400789072,-0.626752149477053,243,2437,377,55,7,31,208,151,233,234,732,377,209,1479,310,64,2112,191,14,2383,35,0,2436,1,0,2437,0,0,2437,0
47.6882793017456,1989.23441396509,75.7456359102244,2501,0,93.9716893074911,898.117601901663,147.614751464859,-0.474506085532437,5.95339784866193,-0.702800647634645,351,2501,555,65,9,37,292,189,347,261,1052,532,125,1977,237,24,2379,70,2,2482,15,0,2501,0,0,2501,0,0,2501,0
41.0324189526185,1163.23940149626,64.4688279301746,2133,0,55.2018869747232,929.327669742632,85.8284239339468,-0.100430453716455,7.57236256373991,-0.115567610823687,180,2133,272,0,4,1,4,5,6,17,19,17,43,68,60,68,197,118,132,450,186,132,1355,243,11,2079,33,0,2131,2
0.346633416458853,16.7980049875312,0.57356608478803,19,0,0.874718273295157,4.99442042898093,1.27715374838128,-0.004370045036662,0.028138050396397,-0.006827148546544,5,19,6,2,4,5,3,12,0,1,17,1,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0
42.4413965087282,1677.34912718205,67.1047381546135,2227,0,67.6892723263793,834.915808203743,105.278109318792,-0.368046116053151,5.98187330182008,-0.538420366992965,213,2227,308,41,4,23,149,128,203,178,582,259,208,1145,295,103,1757,224,16,2118,57,0,2223,4,0,2227,0,0,2227,0
36.9326683291771,1283.92518703242,58.3241895261845,1919,0,48.2206892105697,773.683722932828,76.2024448878561,-0.228773774518926,6.05135575241002,-0.321827892954181,157,1919,236,4,3,2,38,14,36,117,123,154,138,471,225,93,916,185,95,1260,147,19,1815,62,1,1914,4,0,1919,0
55.4538653366584,2383.38902743142,87.997506234414,2909,0,112.113157528652,995.694280654441,176.676839821869,-0.591131127405367,6.31501935459858,-0.879635612461384,398,2909,618,166,19,108,370,487,525,275,1648,543,58,2588,225,2,2885,21,0,2908,1,0,2909,0,0,2909,0,0,2909,0
45.3341645885287,1788.94264339152,71.6608478802993,2366,0,78.6367833499298,900.671123673588,124.227406665607,-0.398052257416161,6.35606133918934,-0.580866118286374,253,2366,386,25,6,19,158,87,136,227,537,369,209,1286,373,100,1967,206,14,2300,36,0,2366,0,0,2366,0,0,2366,0
54.8229426433915,2238.67082294264,86.3316708229426,2834,0,111.108946881548,1041.38891591283,173.844678632191,-0.535587151524174,6.91041910149998,-0.787090110544534,373,2834,598,46,4,29,273,163,339,373,1015,548,163,2149,422,15,2761,50,2,2827,5,0,2834,0,0,2834,0,0,2834,0
54.5835411471322,2275.96259351621,86.7705735660848,2855,0,97.5335922868016,1007.5464710716,154.213351683072,-0.545859418617635,6.72669427178323,-0.810129713030855,302,2855,485,138,21,120,243,391,354,294,1192,454,192,2120,388,19,2752,80,0,2852,3,0,2855,0,0,2855,0,0,2855,0
0.224438902743142,13.9002493765586,0.443890274314214,15,0,0.782923256022414,3.37217970277182,1.37031908399112,-0.003078869989206,0.015015260356571,-0.005878214910485,5,15,8,2,8,3,1,14,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0
54.4438902743142,2284.21695760598,86.9551122194514,2866,0,104.200590503006,1023.78684624553,164.465257509697,-0.545102356050173,6.78266646815796,-0.811059478170246,364,2866,580,114,12,84,260,329,338,351,1121,543,122,2237,384,16,2789,51,1,2860,5,0,2866,0,0,2866,0,0,2866,0
18.783042394015,455.773067331671,29.7531172069825,973,12,10.8202411099063,344.440123064773,16.9729547670674,0.003784010123944,2.94841087579559,0.018363047604869,45,973,66,2,5,5,3,14,9,16,35,34,28,103,39,21,205,42,19,291,21,32,409,56,23,640,50,21,803,27
48.6683291770574,1961.66334164589,77.2369077306733,2534,0,87.2212894659963,939.61101883228,137.898897636965,-0.453271485465441,6.46522481110656,-0.668364908623963,320,2534,466,54,11,32,196,160,240,309,740,389,212,1616,384,44,2314,133,5,2506,20,0,2534,0,0,2534,0,0,2534,0
40.3840399002494,1605.89027431421,64.1246882793018,2120,0,69.760703517455,802.875684348999,110.937939173643,-0.355054527859456,5.66271876279451,-0.522622920311163,242,2120,355,21,5,11,169,66,127,242,532,311,165,1217,300,72,1779,161,16,2029,53,3,2114,3,0,2120,0,0,2120,0
51.3266832917706,2171.75810473815,81.8304239401496,2701,0,105.591342836508,961.17445762744,166.85167804342,-0.523768005359735,6.24200357315666,-0.781383481594521,390,2701,593,91,12,55,339,276,358,314,1233,575,79,2299,243,10,2644,31,4,2685,7,0,2700,1,0,2701,0,0,2701,0
26.1670822942643,896.825436408978,41.8254364089776,1376,0,30.5446733660407,544.271541305151,48.645641687961,-0.146677522611382,4.34317620128783,-0.207858711430379,101,1376,156,6,9,2,26,23,27,73,102,79,82,318,149,78,599,127,61,856,116,27,1202,56,8,1342,8,1,1368,6
46.6832917705736,1864.54862842893,74.2693266832918,2442,0,84.0495753549279,922.209037843733,133.234487690014,-0.420331447500651,6.43068504112852,-0.619151933598839,296,2442,446,40,9,28,157,122,165,272,587,380,198,1430,422,58,2151,153,13,2378,38,1,2441,0,0,2442,0,0,2442,0
36.0274314214464,1367.28678304239,56.4638403990025,1862,0,56.5584617598843,714.879464265691,88.0960103897903,-0.29099564521532,5.23036531804816,-0.421004392005062,194,1862,297,21,8,18,79,76,83,151,321,231,178,847,281,88,1379,164,40,1666,87,5,1837,12,0,1862,0,0,1862,0
39.8778054862843,1582.18204488778,63.4638403990025,2099,0,62.9907370079132,786.760376196544,99.5442698504761,-0.348297725834667,5.63123776379946,-0.509838835746455,193,2099,305,58,4,20,131,123,153,168,525,302,151,1124,274,87,1661,190,27,1977,67,1,2098,0,0,2099,0,0,2099,0
44.6857855361596,1768.81546134663,71.3840399002494,2353,0,78.9680703329744,900.312054995056,123.230547046279,-0.385787583280604,6.39174954405032,-0.570017121375665,287,2353,429,20,5,22,123,105,151,260,480,291,227,1201,409,71,1947,189,18,2254,63,0,2352,1,0,2353,0,0,2353,0
52.7381546134663,2194.41895261845,84.0548628428928,2781,0,96.8871815603548,1004.13573912267,153.0348092769,-0.515274872520192,6.75849759928537,-0.764074143000707,327,2781,506,92,20,79,200,277,300,298,1004,491,169,1986,415,19,2652,102,1,2774,6,0,2781,0,0,2781,0,0,2781,0
28.6608478802993,949.800498753117,46.3790523690773,1534,0,30.3447307052702,614.702754515326,48.4092173999596,-0.131553950943537,5.01194383444374,-0.184909740573938,96,1534,149,10,6,5,19,34,24,38,98,76,85,270,96,77,503,118,71,760,135,51,1237,85,12,1479,24,0,1533,1
43.3391521197007,1649.9102244389,67.6832917705736,2236,0,72.9206153835079,870.515017636324,112.374449510909,-0.356588938102505,6.28821658540217,-0.511896378456843,236,2236,348,16,8,9,103,54,101,218,365,298,204,1011,344,129,1680,230,25,2092,79,0,2236,0,0,2236,0,0,2236,0
44.9201995012469,1719.8927680798,70.7381546134663,2327,0,68.8060530304277,888.392990578101,107.089324663776,-0.36977760821826,6.4775503405665,-0.538194439274947,238,2327,335,40,13,22,126,125,140,175,487,252,201,1044,309,136,1681,241,50,2117,126,0,2327,0,0,2327,0,0,2327,0
43.1546134663342,1737.09725685786,68.8952618453865,2275,0,74.014462662406,850.43660960126,116.846485823794,-0.389084936911453,5.96814586667659,-0.574485056016674,262,2275,386,36,7,28,159,113,169,242,599,373,149,1379,277,70,1913,185,16,2196,49,0,2275,0,0,2275,0,0,2275,0
39.0623441396509,1493.11970074813,60.8229426433915,2009,0,53.1184964661482,738.563173825762,81.7353314747726,-0.327851267354003,5.45198961551346,-0.469279413406782,164,2009,234,48,12,41,138,176,169,124,571,205,124,981,218,101,1395,198,49,1755,120,1,1998,8,0,2009,0,0,2009,0
48.8728179551122,1998.13216957606,77.85536159601,2573,0,86.1271824420185,946.601839413799,136.940342426808,-0.45902947854245,6.50602728253992,-0.679633751442289,297,2573,457,61,7,37,201,199,238,296,806,421,212,1694,339,43,2340,134,5,2537,27,0,2573,0,0,2573,0,0,2573,0
36.785536159601,1383.33665835411,57.7531172069825,1903,0,53.5873574463147,726.804308339769,82.8979867427051,-0.292061450850486,5.40295660103473,-0.418954665574869,176,1903,264,32,6,22,89,84,94,125,350,230,173,814,249,91,1319,175,48,1634,95,3,1874,20,0,1903,0,0,1903,0
54.0448877805486,2338.23940149626,86.5760598503741,2867,0,112.849945522975,997.020265100511,178.447068999046,-0.569644917556854,6.33714203297726,-0.856291175047457,406,2867,628,124,19,105,347,385,493,333,1490,593,51,2574,229,1,2856,9,0,2866,1,0,2867,0,0,2867,0,0,2867,0
38.9526184538653,1410.34413965087,61.645885286783,2030,0,56.2948707095597,815.114734987559,88.974508323723,-0.270058063795735,6.19881583355045,-0.38647448542822,177,2030,269,14,7,6,52,35,55,119,187,159,154,585,259,159,1097,227,87,1545,206,4,2009,13,0,2030,0,0,2030,0
35.6982543640898,1352.40149625935,56.3366583541147,1869,0,53.9395266997558,725.428624452345,83.9798923671643,-0.276765362712621,5.3817569881267,-0.400880448133398,190,1869,294,25,6,19,88,81,93,89,331,165,185,689,252,115,1235,226,54,1630,108,2,1862,5,0,1869,0,0,1869,0
48.2793017456359,1933.4114713217,75.281795511222,2480,0,95.8301791578079,925.894845328863,147.464093073206,-0.457829307328693,6.25440019354599,-0.662482413369561,325,2480,488,39,7,24,211,112,212,310,733,475,191,1711,396,17,2359,90,0,2471,9,0,2480,0,0,2480,0,0,2480,0
31.0872817955112,1041.29426433915,49.2817955112219,1614,0,41.575096406861,665.077681467403,64.701369573652,-0.168776007741839,5.26299028548033,-0.236321323556779,129,1614,190,6,7,14,29,37,30,38,122,58,96,260,113,109,522,169,116,885,173,19,1514,54,1,1612,1,0,1614,0
53.0922693266833,2213.92518703242,84.1795511221945,2776,0,98.2286962814549,985.689196151866,154.28240350319,-0.53108013548219,6.54757043957271,-0.787031488443072,305,2776,483,106,15,77,266,326,370,284,1161,476,174,2119,358,18,2691,58,0,2771,5,0,2776,0,0,2776,0,0,2776,0
22.2543640897756,472.399002493766,33.8054862842893,1102,12,10.4160406297741,376.574335058088,16.2064938748684,0.030440131015744,3.22038281162765,0.059213161127033,42,1102,59,3,5,3,10,13,9,23,40,19,18,90,27,32,153,43,26,252,48,29,439,40,28,622,52,24,819,55
54.5311720698254,2289.50124688279,86.4912718204489,2864,0,106.438699067702,1020.75194307931,165.863118604907,-0.548602932966092,6.72435422637437,-0.812689172590911,384,2864,577,93,14,63,295,293,378,331,1230,552,144,2278,315,16,2786,59,0,2862,2,0,2864,0,0,2864,0,0,2864,0
42.7905236907731,1757.83790523691,68.4788029925187,2260,0,81.2197598279439,837.898270900866,128.335615085273,-0.402934082703689,5.71036866788254,-0.59960862768452,300,2260,467,41,11,27,166,139,206,295,647,437,142,1558,324,35,2087,95,6,2238,14,0,2260,0,0,2260,0,0,2260,0
48.9600997506234,1884.91770573566,77.1496259351621,2553,0,86.7932930283405,1005.86324048764,136.445699762399,-0.403698775449436,7.20874846465925,-0.585047642088808,285,2553,436,19,8,9,106,59,105,250,345,322,262,1112,411,137,1946,329,22,2450,72,0,2553,0,0,2553,0,0,2553,0
15.2468827930175,389.665835411471,23.7930174563591,788,3,9.98684403973764,283.767348869021,15.2879119076463,-0.01166263445863,2.42420646145829,-0.005527412811255,40,788,63,3,6,3,9,16,8,10,39,28,20,88,26,22,151,28,33,225,51,22,437,30,8,552,20,22,653,31
37.0199501246883,1353.9650872818,57.5137157107232,1903,0,54.0741118933533,748.591351305856,83.8771244523387,-0.275243793501321,5.61589980273198,-0.389911229389214,163,1903,250,12,3,13,72,57,66,135,251,182,152,666,243,140,1160,210,57,1587,148,3,1888,4,2,1897,3,0,1903,0
43.0548628428928,1686.10473815461,68.8029925187032,2280,0,68.7218324617544,877.994418265985,109.176210680606,-0.355830945025496,6.36507369635612,-0.52363177876205,218,2280,342,25,3,18,121,88,114,197,432,280,151,1044,331,146,1651,260,29,2134,92,1,2278,1,0,2280,0,0,2280,0
27.568578553616,920.296758104738,44.2768079800499,1466,2,22.2695101544273,538.140410544322,36.392096998876,-0.131457922358283,4.44550880262032,-0.186969888711058,78,1466,123,18,8,24,46,72,66,48,214,99,69,402,102,52,629,79,64,798,105,33,1137,60,12,1327,26,8,1413,19
32.573566084788,1141.32917705736,51.216957605985,1697,0,33.1822624777665,640.759470958111,52.1413321217641,-0.203353742509398,5.12176350169353,-0.286010905571891,108,1697,160,44,6,33,70,112,101,65,332,87,72,527,117,101,768,142,85,1066,128,32,1514,61,7,1670,13,0,1697,0
44.7007481296758,1802.20199501247,70.9650872817955,2357,0,82.0156011218023,892.421708237025,130.164977910224,-0.403669743551569,6.1977919008449,-0.593762980608181,277,2357,451,21,8,18,178,93,139,257,560,425,198,1434,363,64,2080,139,13,2305,30,0,2357,0,0,2357,0,0,2357,0
47.3990024937656,1913.65336658354,75.2618453865337,2484,0,80.3854206890413,916.060222483684,126.4629257396,-0.435478654110991,6.38262478133026,-0.64205996203521,267,2484,411,61,11,47,166,184,244,245,746,343,192,1496,382,69,2156,192,10,2441,26,0,2484,0,0,2484,0,0,2484,0
50.7930174563591,2023.97755610973,79.2917705735661,2616,0,89.2145250082132,966.23562539659,138.693232082691,-0.471379759556333,6.67108385752038,-0.685072393642759,305,2616,471,51,6,32,222,166,267,297,803,419,196,1702,349,59,2334,150,8,2564,38,0,2616,0,0,2616,0,0,2616,0
51.2967581047382,2192.50872817955,81.857855361596,2695,0,108.925146296548,941.738139686022,171.60969531345,-0.538774518926564,6.00468827930175,-0.804067071128149,439,2695,652,109,11,72,358,330,443,269,1423,593,58,2392,188,7,2658,23,0,2690,5,0,2695,0,0,2695,0,0,2695,0
